https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume 1INCH,Volume USDT
1643587200,2022-01-31 00:00:00,1INCH/USDT,1.661,1.696,1.576,1.684,369674.25313769,610243.19512017398
1643500800,2022-01-30 00:00:00,1INCH/USDT,1.713,1.731,1.625,1.662,398232.61958418,671811.10144315546
1643414400,2022-01-29 00:00:00,1INCH/USDT,1.644,1.745,1.641,1.713,667917.25154295,1135726.84399392882
1643328000,2022-01-28 00:00:00,1INCH/USDT,1.589,1.665,1.551,1.646,505037.87011185,808938.16825752708
1643241600,2022-01-27 00:00:00,1INCH/USDT,1.629,1.656,1.523,1.589,499425.9598174,792884.55388135338
1643155200,2022-01-26 00:00:00,1INCH/USDT,1.594,1.808,1.575,1.629,1146234.63801174,1959278.11743286267
1643068800,2022-01-25 00:00:00,1INCH/USDT,1.585,1.612,1.531,1.59,408023.0517934,642455.2344664972
1642982400,2022-01-24 00:00:00,1INCH/USDT,1.689,1.692,1.423,1.586,1018121.93258557,1560043.1444428937
1642896000,2022-01-23 00:00:00,1INCH/USDT,1.614,1.712,1.581,1.69,841687.62143205,1385327.24751151099
1642809600,2022-01-22 00:00:00,1INCH/USDT,1.84,1.908,1.5,1.613,2535739.0888806,4196044.97933103294
1642723200,2022-01-21 00:00:00,1INCH/USDT,2.033,2.064,1.705,1.841,1313423.4527881,2498119.69326475357
1642636800,2022-01-20 00:00:00,1INCH/USDT,2.092,2.237,2.026,2.035,752352.97591397,1617289.94110336572
1642550400,2022-01-19 00:00:00,1INCH/USDT,2.188,2.196,2.061,2.088,648271.41809668,1372046.19441556052
1642464000,2022-01-18 00:00:00,1INCH/USDT,2.244,2.278,2.116,2.19,655124.81649443,1421936.40562754466
1642377600,2022-01-17 00:00:00,1INCH/USDT,2.435,2.447,2.206,2.244,571592.81212682,1315564.79780879675
1642291200,2022-01-16 00:00:00,1INCH/USDT,2.386,2.462,2.352,2.431,823507.85302702,1986638.64101055443
1642204800,2022-01-15 00:00:00,1INCH/USDT,2.37,2.426,2.331,2.385,694971.10392376,1652018.06762393542
1642118400,2022-01-14 00:00:00,1INCH/USDT,2.345,2.451,2.265,2.372,1159397.04380966,2733659.30458686282
1642032000,2022-01-13 00:00:00,1INCH/USDT,2.246,2.527,2.214,2.345,2675476.1747234,6469664.4383974744
1641945600,2022-01-12 00:00:00,1INCH/USDT,2.146,2.261,2.14,2.244,449256.05309689,988654.52992233582
1641859200,2022-01-11 00:00:00,1INCH/USDT,2.076,2.163,2.028,2.146,718874.28239237,1510305.78846728276
1641772800,2022-01-10 00:00:00,1INCH/USDT,2.15,2.187,1.962,2.075,724475.28054988,1498313.11130030682
1641686400,2022-01-09 00:00:00,1INCH/USDT,2.123,2.204,2.091,2.15,598122.88380041,1285552.65168380137
1641600000,2022-01-08 00:00:00,1INCH/USDT,2.183,2.242,2.031,2.126,937047.79194718,1998627.72579776726
1641513600,2022-01-07 00:00:00,1INCH/USDT,2.344,2.355,2.116,2.184,1280632.25078799,2836669.56830359723
1641427200,2022-01-06 00:00:00,1INCH/USDT,2.322,2.385,2.226,2.346,1299118.37271761,3020786.93245956067
1641340800,2022-01-05 00:00:00,1INCH/USDT,2.476,2.582,2.172,2.32,1262658.62504648,3038527.48214009105
1641254400,2022-01-04 00:00:00,1INCH/USDT,2.561,2.601,2.463,2.477,774847.29767105,1969362.99302036837
1641168000,2022-01-03 00:00:00,1INCH/USDT,2.553,2.658,2.498,2.563,729673.63258589,1880134.28688639626
1641081600,2022-01-02 00:00:00,1INCH/USDT,2.537,2.58,2.466,2.557,433797.45095077,1100111.76103009408
1640995200,2022-01-01 00:00:00,1INCH/USDT,2.389,2.536,2.389,2.534,351307.55118319,865307.1910596644
1640908800,2021-12-31 00:00:00,1INCH/USDT,2.467,2.516,2.34,2.387,705190.76336211,1705233.30713611722
1640822400,2021-12-30 00:00:00,1INCH/USDT,2.415,2.528,2.331,2.465,750872.31305162,1826481.71033603898
1640736000,2021-12-29 00:00:00,1INCH/USDT,2.546,2.596,2.37,2.416,1140953.15339442,2831635.84289913521
1640649600,2021-12-28 00:00:00,1INCH/USDT,2.797,2.822,2.522,2.538,1399885.49578466,3719488.02859312239
