https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WXT,Volume USDT
1660273200,2022-08-12 03:00:00,WXT/USDT,0.00636,0.006395,0.00636,0.006388,252193.4482,1608.0845251186
1660269600,2022-08-12 02:00:00,WXT/USDT,0.006345,0.006379,0.006345,0.006379,6468.6786,41.088175715
1660266000,2022-08-12 01:00:00,WXT/USDT,0.006408,0.006429,0.006325,0.006325,334099.7986,2119.9315990336
1660262400,2022-08-12 00:00:00,WXT/USDT,0.006371,0.006406,0.006371,0.006406,4307.3784,27.5511637566
1660258800,2022-08-11 23:00:00,WXT/USDT,0.006367,0.006397,0.006367,0.006397,23110.463,147.7457550879
1660255200,2022-08-11 22:00:00,WXT/USDT,0.006374,0.006381,0.006338,0.006381,89859.8185,572.6713619057
1660251600,2022-08-11 21:00:00,WXT/USDT,0.00636,0.006368,0.006339,0.006368,400191.8016,2543.968318236
1660248000,2022-08-11 20:00:00,WXT/USDT,0.00636,0.006365,0.006334,0.006334,43201.2383,273.7318844347
1660244400,2022-08-11 19:00:00,WXT/USDT,0.006346,0.006366,0.006336,0.006336,15759.1863,100.2355906785
1660240800,2022-08-11 18:00:00,WXT/USDT,0.006325,0.006337,0.006321,0.006337,6586.7021,41.7149358741
1660237200,2022-08-11 17:00:00,WXT/USDT,0.006336,0.006346,0.006275,0.006325,106954.9731,675.0162470417
1660233600,2022-08-11 16:00:00,WXT/USDT,0.006556,0.006556,0.006303,0.006337,1129242.6016,7225.5091430755
1660230000,2022-08-11 15:00:00,WXT/USDT,0.006568,0.006582,0.006563,0.006563,125686.2029,824.8942769283
1660226400,2022-08-11 14:00:00,WXT/USDT,0.006577,0.006593,0.006568,0.006592,21496.2668,141.6923808505
1660222800,2022-08-11 13:00:00,WXT/USDT,0.006601,0.00664,0.006552,0.006577,53806.2954,353.769217688
1660219200,2022-08-11 12:00:00,WXT/USDT,0.006653,0.00666,0.0066,0.006639,685148.6819,4538.5352136609
1660215600,2022-08-11 11:00:00,WXT/USDT,0.006651,0.006654,0.006636,0.006636,88733.9891,589.1405864301
1660212000,2022-08-11 10:00:00,WXT/USDT,0.006816,0.006816,0.006637,0.006654,46338.3998,310.4734837275
1660208400,2022-08-11 09:00:00,WXT/USDT,0.00681,0.006811,0.006804,0.006804,106034.3439,721.6101078956
1660204800,2022-08-11 08:00:00,WXT/USDT,0.006808,0.006812,0.006787,0.006787,1110.4706,7.5617632327
1660201200,2022-08-11 07:00:00,WXT/USDT,0.006795,0.006795,0.006784,0.006784,75000.8193,509.0340728314
1660197600,2022-08-11 06:00:00,WXT/USDT,0.006808,0.006823,0.006808,0.006823,15792.0965,107.6963023612
1660194000,2022-08-11 05:00:00,WXT/USDT,0.006808,0.006808,0.006808,0.006808,0,0
1660190400,2022-08-11 04:00:00,WXT/USDT,0.006808,0.006808,0.006808,0.006808,129.1152,0.8790162816
1660186800,2022-08-11 03:00:00,WXT/USDT,0.006803,0.006805,0.006779,0.006779,257393.7032,1747.5774808194
1660183200,2022-08-11 02:00:00,WXT/USDT,0.006771,0.006771,0.006771,0.006771,36.2145,0.2452083795
1660179600,2022-08-11 01:00:00,WXT/USDT,0.006784,0.006807,0.006784,0.006806,11183.1899,76.1008866576
1660176000,2022-08-11 00:00:00,WXT/USDT,0.006883,0.006887,0.006744,0.006768,237627.9934,1614.3110252541
1660172400,2022-08-10 23:00:00,WXT/USDT,0.006862,0.006862,0.006862,0.006862,1667.216,11.440436192
1660168800,2022-08-10 22:00:00,WXT/USDT,0.006864,0.00689,0.006862,0.006863,41264.4832,284.1234248831
1660165200,2022-08-10 21:00:00,WXT/USDT,0.006833,0.006863,0.006833,0.006862,295223.5495,2025.412929295
1660161600,2022-08-10 20:00:00,WXT/USDT,0.006819,0.006833,0.006819,0.006833,863.6696,5.8909444018
1660158000,2022-08-10 19:00:00,WXT/USDT,0.006824,0.006824,0.006822,0.006822,461.3472,3.1476010464
1660154400,2022-08-10 18:00:00,WXT/USDT,0.006834,0.006834,0.006824,0.006824,235.9764,1.6119041242
1660150800,2022-08-10 17:00:00,WXT/USDT,0.006858,0.006862,0.006858,0.006861,193.6793,1.3284800436
1660147200,2022-08-10 16:00:00,WXT/USDT,0.006829,0.006862,0.006829,0.006829,2703.2066,18.5135494307
1660143600,2022-08-10 15:00:00,WXT/USDT,0.006799,0.006864,0.006799,0.006804,177381.2067,1212.065724972
1660140000,2022-08-10 14:00:00,WXT/USDT,0.006827,0.006827,0.006791,0.006816,14285.4943,97.0233085909
1660136400,2022-08-10 13:00:00,WXT/USDT,0.006783,0.006827,0.006775,0.006793,30692.781,209.2029883827
1660132800,2022-08-10 12:00:00,WXT/USDT,0.006664,0.00681,0.006662,0.006746,68822.5116,461.6130953698
1660129200,2022-08-10 11:00:00,WXT/USDT,0.006704,0.006704,0.006637,0.006661,728873.5528,4856.2584602035
1660125600,2022-08-10 10:00:00,WXT/USDT,0.006714,0.006714,0.006714,0.006714,0,0
1660122000,2022-08-10 09:00:00,WXT/USDT,0.006725,0.006725,0.006714,0.006714,298.1465,2.0033912878
1660118400,2022-08-10 08:00:00,WXT/USDT,0.006724,0.006725,0.006703,0.006703,74367.2041,500.1188402094
1660114800,2022-08-10 07:00:00,WXT/USDT,0.006697,0.006724,0.006697,0.006724,218.3578,1.4675649319
1660111200,2022-08-10 06:00:00,WXT/USDT,0.006697,0.006697,0.006697,0.006697,150.3625,1.0069776625
1660107600,2022-08-10 05:00:00,WXT/USDT,0.006696,0.006696,0.006696,0.006696,111.6459,0.7475809464
1660104000,2022-08-10 04:00:00,WXT/USDT,0.006699,0.006722,0.006699,0.006722,124545.3467,834.8216065482
1660100400,2022-08-10 03:00:00,WXT/USDT,0.006701,0.006701,0.006701,0.006701,0,0
1660096800,2022-08-10 02:00:00,WXT/USDT,0.006711,0.006711,0.006701,0.006701,1365.2953,9.1516510933
1660093200,2022-08-10 01:00:00,WXT/USDT,0.006712,0.006712,0.006674,0.006708,8889.0287,59.4301342419
1660089600,2022-08-10 00:00:00,WXT/USDT,0.006588,0.006743,0.006584,0.006712,212904.5373,1415.2653270674
1660086000,2022-08-09 23:00:00,WXT/USDT,0.006592,0.006592,0.006583,0.006583,126.454,0.8333066302
1660082400,2022-08-09 22:00:00,WXT/USDT,0.006616,0.006617,0.006592,0.006592,20655.3147,136.4436536057
1660078800,2022-08-09 21:00:00,WXT/USDT,0.006583,0.006583,0.006583,0.006583,0,0
1660075200,2022-08-09 20:00:00,WXT/USDT,0.00658,0.006613,0.00658,0.006583,63.5581,0.4190937646
1660071600,2022-08-09 19:00:00,WXT/USDT,0.006583,0.006583,0.006583,0.006583,21.9872,0.1447417376
1660068000,2022-08-09 18:00:00,WXT/USDT,0.006672,0.006672,0.006581,0.006587,44646.9292,297.3490967367
1660064400,2022-08-09 17:00:00,WXT/USDT,0.006703,0.006703,0.006675,0.006675,99.5375,0.6648795809
1660060800,2022-08-09 16:00:00,WXT/USDT,0.006703,0.006703,0.006675,0.006675,3460.4018,23.0988135102
1660057200,2022-08-09 15:00:00,WXT/USDT,0.006675,0.006709,0.006675,0.006675,46713.3754,312.6937900369
1660053600,2022-08-09 14:00:00,WXT/USDT,0.006675,0.006675,0.006675,0.006675,2034.3469,13.5792655575
1660050000,2022-08-09 13:00:00,WXT/USDT,0.006672,0.006675,0.006672,0.006675,7235.0957,48.2924086551
1660046400,2022-08-09 12:00:00,WXT/USDT,0.006665,0.00667,0.006624,0.00667,46497.4326,309.7835062655
1660042800,2022-08-09 11:00:00,WXT/USDT,0.006521,0.006672,0.006521,0.006665,217314.1095,1432.2041386048
1660039200,2022-08-09 10:00:00,WXT/USDT,0.006577,0.006579,0.006505,0.006551,32841.2331,215.1882869817
1660035600,2022-08-09 09:00:00,WXT/USDT,0.006695,0.006697,0.00658,0.00658,33638.8127,222.7290166975
1660032000,2022-08-09 08:00:00,WXT/USDT,0.006665,0.006665,0.006665,0.006665,31.4851,0.2098481915
1660028400,2022-08-09 07:00:00,WXT/USDT,0.006702,0.006703,0.006668,0.006668,15909.6385,106.5538700083
1660024800,2022-08-09 06:00:00,WXT/USDT,0.006678,0.006702,0.006664,0.006702,2175.5745,14.5710781562
1660021200,2022-08-09 05:00:00,WXT/USDT,0.006712,0.006712,0.006664,0.006664,363677.0147,2426.0947286605
1660017600,2022-08-09 04:00:00,WXT/USDT,0.006733,0.006739,0.006704,0.006713,3523.1022,23.7304137828
1660014000,2022-08-09 03:00:00,WXT/USDT,0.006704,0.006704,0.006704,0.006704,16.4655,0.110384712
1660010400,2022-08-09 02:00:00,WXT/USDT,0.006724,0.006724,0.006724,0.006724,173.308,1.165322992
1660006800,2022-08-09 01:00:00,WXT/USDT,0.006736,0.006736,0.006702,0.006702,100099.1136,671.0213579474
1660003200,2022-08-09 00:00:00,WXT/USDT,0.006703,0.00676,0.006703,0.006736,10601.1688,71.486316655
1659999600,2022-08-08 23:00:00,WXT/USDT,0.006703,0.006703,0.006703,0.006703,0,0
1659996000,2022-08-08 22:00:00,WXT/USDT,0.006703,0.006703,0.006703,0.006703,19.2046,0.1287284338
1659992400,2022-08-08 21:00:00,WXT/USDT,0.006714,0.006733,0.006704,0.006733,29878.9587,200.3435324551
1659988800,2022-08-08 20:00:00,WXT/USDT,0.006773,0.006773,0.006704,0.006712,190686.0479,1280.9195009455
1659985200,2022-08-08 19:00:00,WXT/USDT,0.006752,0.006773,0.006752,0.006773,45.2395,0.3059826122
1659981600,2022-08-08 18:00:00,WXT/USDT,0.006745,0.006773,0.006744,0.006773,186709.4314,1264.575721425
1659978000,2022-08-08 17:00:00,WXT/USDT,0.006745,0.006771,0.006745,0.006771,325.1429,2.1989661995
1659974400,2022-08-08 16:00:00,WXT/USDT,0.006773,0.006773,0.006745,0.006771,21344.9565,144.5279982357
1659970800,2022-08-08 15:00:00,WXT/USDT,0.006779,0.006787,0.00676,0.00676,190586.3271,1293.1629082838
1659967200,2022-08-08 14:00:00,WXT/USDT,0.006696,0.006779,0.006678,0.006765,44392.2523,297.1199280748
1659963600,2022-08-08 13:00:00,WXT/USDT,0.006706,0.006717,0.006696,0.006717,128727.6192,862.6569657498
1659960000,2022-08-08 12:00:00,WXT/USDT,0.006733,0.006765,0.006691,0.00671,64902.6417,436.4679573212
1659956400,2022-08-08 11:00:00,WXT/USDT,0.006787,0.006793,0.006733,0.006733,39792.3549,269.1455882141
1659952800,2022-08-08 10:00:00,WXT/USDT,0.006766,0.006766,0.006766,0.006766,135.6823,0.9180264418
1659949200,2022-08-08 09:00:00,WXT/USDT,0.00676,0.006785,0.006757,0.006785,203347.0228,1375.8857781779
1659945600,2022-08-08 08:00:00,WXT/USDT,0.006733,0.00676,0.006733,0.00676,19996.7116,135.0012208838
1659942000,2022-08-08 07:00:00,WXT/USDT,0.006734,0.006759,0.006734,0.006759,419.5642,2.8306344304
1659938400,2022-08-08 06:00:00,WXT/USDT,0.006754,0.006754,0.006754,0.006754,6379.6807,43.0883634478
1659934800,2022-08-08 05:00:00,WXT/USDT,0.006751,0.006753,0.006733,0.006733,64970.9164,438.5621571703
1659931200,2022-08-08 04:00:00,WXT/USDT,0.006913,0.006913,0.006749,0.006754,67971.7661,461.8435359091
1659927600,2022-08-08 03:00:00,WXT/USDT,0.006936,0.006936,0.006914,0.006914,167.9838,1.164425589
1659924000,2022-08-08 02:00:00,WXT/USDT,0.006934,0.006934,0.006914,0.006914,3452.4228,23.8770692421
1659920400,2022-08-08 01:00:00,WXT/USDT,0.00696,0.00696,0.00696,0.00696,83.4977,0.581143992
1659916800,2022-08-08 00:00:00,WXT/USDT,0.006955,0.00696,0.006955,0.00696,401.9574,2.796501209
1659913200,2022-08-07 23:00:00,WXT/USDT,0.006952,0.006952,0.006923,0.006923,13343.395,92.3977135819
1659909600,2022-08-07 22:00:00,WXT/USDT,0.006977,0.006977,0.006952,0.006952,278.6321,1.9404783953
1659906000,2022-08-07 21:00:00,WXT/USDT,0.006956,0.006956,0.006956,0.006956,0,0
1659902400,2022-08-07 20:00:00,WXT/USDT,0.006914,0.007015,0.00689,0.006956,775151.875,5398.5194494205
1659898800,2022-08-07 19:00:00,WXT/USDT,0.006906,0.006906,0.006905,0.006905,93.441,0.6452464737
1659895200,2022-08-07 18:00:00,WXT/USDT,0.00692,0.00692,0.006906,0.006906,240.2551,1.6613017206
1659891600,2022-08-07 17:00:00,WXT/USDT,0.006916,0.006916,0.006916,0.006916,318.1554,2.2003627464
1659888000,2022-08-07 16:00:00,WXT/USDT,0.006914,0.006918,0.006908,0.006918,990.6266,6.8493501264
1659884400,2022-08-07 15:00:00,WXT/USDT,0.006914,0.006914,0.006912,0.006912,9662.4844,66.805007072
1659880800,2022-08-07 14:00:00,WXT/USDT,0.006934,0.006934,0.006934,0.006934,456.5923,3.1660110082
1659877200,2022-08-07 13:00:00,WXT/USDT,0.006985,0.006985,0.006914,0.006914,34838.3203,243.0190823266
1659873600,2022-08-07 12:00:00,WXT/USDT,0.007005,0.007005,0.007005,0.007005,186.1412,1.303919106
1659870000,2022-08-07 11:00:00,WXT/USDT,0.006985,0.006985,0.006985,0.006985,53.3515,0.3726602275
1659866400,2022-08-07 10:00:00,WXT/USDT,0.006997,0.007012,0.006984,0.007012,192078.6084,1343.3394635755
1659862800,2022-08-07 09:00:00,WXT/USDT,0.006997,0.006997,0.006997,0.006997,0,0
1659859200,2022-08-07 08:00:00,WXT/USDT,0.007008,0.007024,0.006997,0.006997,1339.0775,9.394743008
1659855600,2022-08-07 07:00:00,WXT/USDT,0.007007,0.007008,0.007007,0.007008,653.6368,4.5803200462
1659852000,2022-08-07 06:00:00,WXT/USDT,0.007007,0.007007,0.007007,0.007007,0,0
1659848400,2022-08-07 05:00:00,WXT/USDT,0.007007,0.007007,0.007007,0.007007,222.6388,1.5600300716
1659844800,2022-08-07 04:00:00,WXT/USDT,0.007007,0.007007,0.006983,0.006983,813.6488,5.6982117976
1659841200,2022-08-07 03:00:00,WXT/USDT,0.007008,0.007008,0.006986,0.006986,30665.8378,214.2479081299
1659837600,2022-08-07 02:00:00,WXT/USDT,0.007008,0.007008,0.007008,0.007008,314.7542,2.2057974336
1659834000,2022-08-07 01:00:00,WXT/USDT,0.007017,0.007017,0.006984,0.006987,513.9216,3.5932003095
1659830400,2022-08-07 00:00:00,WXT/USDT,0.006984,0.006984,0.006984,0.006984,517.7143,3.6157166712
1659826800,2022-08-06 23:00:00,WXT/USDT,0.006997,0.006997,0.006993,0.006993,9609.1045,67.2346528589
1659823200,2022-08-06 22:00:00,WXT/USDT,0.007029,0.007029,0.007029,0.007029,0,0
1659819600,2022-08-06 21:00:00,WXT/USDT,0.006998,0.007029,0.006998,0.007029,1979.4429,13.854346562
1659816000,2022-08-06 20:00:00,WXT/USDT,0.00703,0.00703,0.00703,0.00703,4262.6755,29.966608765
1659812400,2022-08-06 19:00:00,WXT/USDT,0.007021,0.007027,0.007021,0.007027,20215.8733,141.9812931009
1659808800,2022-08-06 18:00:00,WXT/USDT,0.007026,0.007029,0.007026,0.007029,64.9985,0.4567449834
1659805200,2022-08-06 17:00:00,WXT/USDT,0.006997,0.006997,0.006997,0.006997,76.6327,0.5361990019
1659801600,2022-08-06 16:00:00,WXT/USDT,0.007013,0.007013,0.007013,0.007013,15,0.105195
1659798000,2022-08-06 15:00:00,WXT/USDT,0.007029,0.007029,0.007029,0.007029,0,0
1659794400,2022-08-06 14:00:00,WXT/USDT,0.007029,0.007029,0.007029,0.007029,0,0
1659790800,2022-08-06 13:00:00,WXT/USDT,0.007029,0.007029,0.007029,0.007029,826.3325,5.8082911425
1659787200,2022-08-06 12:00:00,WXT/USDT,0.007021,0.007021,0.007021,0.007021,14.5584,0.1022145264
1659783600,2022-08-06 11:00:00,WXT/USDT,0.007027,0.007027,0.007027,0.007027,45.0119,0.3162986213
1659780000,2022-08-06 10:00:00,WXT/USDT,0.007017,0.007029,0.007017,0.007029,974.9021,6.8501763328
1659776400,2022-08-06 09:00:00,WXT/USDT,0.006997,0.006997,0.006996,0.006996,19999.9999,139.9203004311
1659772800,2022-08-06 08:00:00,WXT/USDT,0.006997,0.007018,0.006988,0.007017,1398.1157,9.7817639849
1659769200,2022-08-06 07:00:00,WXT/USDT,0.007005,0.007005,0.007004,0.007004,69735.3699,488.4287499174
1659765600,2022-08-06 06:00:00,WXT/USDT,0.007037,0.007037,0.007005,0.007031,2368.5561,16.5992750811
1659762000,2022-08-06 05:00:00,WXT/USDT,0.007037,0.007037,0.007037,0.007037,120.5984,0.8486509408
1659758400,2022-08-06 04:00:00,WXT/USDT,0.007037,0.007037,0.007037,0.007037,61.5462,0.4331006094
1659754800,2022-08-06 03:00:00,WXT/USDT,0.007009,0.007009,0.007009,0.007009,24.171,0.169414539
1659751200,2022-08-06 02:00:00,WXT/USDT,0.007016,0.007038,0.007009,0.007009,4494.9398,31.606639568
1659747600,2022-08-06 01:00:00,WXT/USDT,0.007067,0.007067,0.006967,0.007008,208217.1863,1463.9819847461
1659744000,2022-08-06 00:00:00,WXT/USDT,0.00706,0.00709,0.00706,0.007065,12482.2645,88.3428314901
1659740400,2022-08-05 23:00:00,WXT/USDT,0.007039,0.007104,0.007039,0.00706,24109.5049,171.0312435294
1659736800,2022-08-05 22:00:00,WXT/USDT,0.007048,0.007048,0.00701,0.007038,180487.0284,1265.3057567174
1659733200,2022-08-05 21:00:00,WXT/USDT,0.007032,0.007039,0.00701,0.007039,163408.6272,1145.9157573116
1659729600,2022-08-05 20:00:00,WXT/USDT,0.007057,0.007057,0.007057,0.007057,2455.1792,17.3261996144
1659726000,2022-08-05 19:00:00,WXT/USDT,0.007037,0.007037,0.007032,0.007032,920.6439,6.4767440912
1659722400,2022-08-05 18:00:00,WXT/USDT,0.007059,0.007059,0.007059,0.007059,0,0
1659718800,2022-08-05 17:00:00,WXT/USDT,0.007059,0.007059,0.007059,0.007059,529.7198,3.7392920682
1659715200,2022-08-05 16:00:00,WXT/USDT,0.007081,0.007081,0.007037,0.007037,229010.0008,1611.9048234919
1659711600,2022-08-05 15:00:00,WXT/USDT,0.007081,0.007081,0.007081,0.007081,144.9879,1.0266593199
1659708000,2022-08-05 14:00:00,WXT/USDT,0.007103,0.007104,0.00708,0.007104,50243.5877,356.2344731957
1659704400,2022-08-05 13:00:00,WXT/USDT,0.007099,0.007126,0.007068,0.007126,40489.8695,287.1454384835
1659700800,2022-08-05 12:00:00,WXT/USDT,0.007103,0.007103,0.007098,0.007098,44123.5474,313.3752301397
1659697200,2022-08-05 11:00:00,WXT/USDT,0.007088,0.007103,0.007086,0.007103,34543.053,244.7949191612
1659693600,2022-08-05 10:00:00,WXT/USDT,0.007104,0.007104,0.007087,0.007087,186.7166,1.3244171715
1659690000,2022-08-05 09:00:00,WXT/USDT,0.007104,0.007104,0.007087,0.007087,802.7,5.6922314923
1659686400,2022-08-05 08:00:00,WXT/USDT,0.007094,0.007104,0.007094,0.007094,55074.6221,390.7000666044
1659682800,2022-08-05 07:00:00,WXT/USDT,0.007104,0.007104,0.007104,0.007104,101.1611,0.7186484544
1659679200,2022-08-05 06:00:00,WXT/USDT,0.007104,0.007104,0.00709,0.00709,52921.3411,375.2145137954
1659675600,2022-08-05 05:00:00,WXT/USDT,0.007095,0.007095,0.007095,0.007095,0,0
1659672000,2022-08-05 04:00:00,WXT/USDT,0.007102,0.007127,0.00708,0.007095,222620.6441,1585.5733926654
1659668400,2022-08-05 03:00:00,WXT/USDT,0.007065,0.0071,0.007065,0.007066,88598.0504,629.0141062142
1659664800,2022-08-05 02:00:00,WXT/USDT,0.007064,0.0071,0.007064,0.0071,29657.7377,210.530845933
1659661200,2022-08-05 01:00:00,WXT/USDT,0.007093,0.007099,0.007093,0.007099,158.0409,1.1218292937
1659657600,2022-08-05 00:00:00,WXT/USDT,0.007075,0.007075,0.007061,0.007061,9015.8411,63.7241332613
1659654000,2022-08-04 23:00:00,WXT/USDT,0.007073,0.00715,0.007073,0.007093,273228.0736,1939.0777593716
1659650400,2022-08-04 22:00:00,WXT/USDT,0.007056,0.007075,0.007053,0.007075,73018.9964,515.2255741314
1659646800,2022-08-04 21:00:00,WXT/USDT,0.00708,0.00708,0.007056,0.007056,717.6912,5.066589696
1659643200,2022-08-04 20:00:00,WXT/USDT,0.00708,0.00708,0.007057,0.007057,24049.3537,169.717424196
1659639600,2022-08-04 19:00:00,WXT/USDT,0.007056,0.007057,0.007056,0.007057,3065.1863,21.6280302233
1659636000,2022-08-04 18:00:00,WXT/USDT,0.007064,0.007081,0.007064,0.007081,453.7172,3.2093053611
1659632400,2022-08-04 17:00:00,WXT/USDT,0.00706,0.00706,0.007057,0.007057,612.8077,4.3252055645
1659628800,2022-08-04 16:00:00,WXT/USDT,0.007082,0.007082,0.007082,0.007082,45.9789,0.3256225698
1659625200,2022-08-04 15:00:00,WXT/USDT,0.007069,0.007086,0.00706,0.007086,17332.6473,122.7944946327
1659621600,2022-08-04 14:00:00,WXT/USDT,0.007092,0.007092,0.007069,0.007069,11523.5883,81.5167341185
1659618000,2022-08-04 13:00:00,WXT/USDT,0.007074,0.007095,0.007074,0.007091,4706.9893,33.3866323997
1659614400,2022-08-04 12:00:00,WXT/USDT,0.007083,0.007083,0.007075,0.007075,1161.2491,8.2218117709
1659610800,2022-08-04 11:00:00,WXT/USDT,0.007109,0.007109,0.007107,0.007107,118.1325,0.8396651945
1659607200,2022-08-04 10:00:00,WXT/USDT,0.00709,0.00709,0.007083,0.007083,135.715,0.9616492171
1659603600,2022-08-04 09:00:00,WXT/USDT,0.00709,0.00709,0.00709,0.00709,81.5062,0.577878958
1659600000,2022-08-04 08:00:00,WXT/USDT,0.007102,0.007102,0.007102,0.007102,173.308,1.230833416
1659596400,2022-08-04 07:00:00,WXT/USDT,0.007108,0.007108,0.007104,0.007104,2551.7955,18.1345430471
1659592800,2022-08-04 06:00:00,WXT/USDT,0.007144,0.007144,0.007079,0.007138,74821.3046,531.8161613306
1659589200,2022-08-04 05:00:00,WXT/USDT,0.007165,0.007165,0.007165,0.007165,0,0
1659585600,2022-08-04 04:00:00,WXT/USDT,0.007165,0.007165,0.007164,0.007165,394.3194,2.8252657736
1659582000,2022-08-04 03:00:00,WXT/USDT,0.007165,0.007165,0.007141,0.007141,144.2641,1.0319987365
1659578400,2022-08-04 02:00:00,WXT/USDT,0.007169,0.007169,0.007139,0.007139,7072.3531,50.5274454669
1659574800,2022-08-04 01:00:00,WXT/USDT,0.00716,0.00716,0.00716,0.00716,852.1125,6.1011255
1659571200,2022-08-04 00:00:00,WXT/USDT,0.007212,0.007212,0.007151,0.007154,107420.6509,768.5722925799
1659567600,2022-08-03 23:00:00,WXT/USDT,0.007216,0.007216,0.007216,0.007216,692.6748,4.9983413568
1659564000,2022-08-03 22:00:00,WXT/USDT,0.00724,0.00724,0.007216,0.007216,41555.8701,300.8618468064
1659560400,2022-08-03 21:00:00,WXT/USDT,0.00724,0.007248,0.00724,0.00724,89722.0347,649.588616948
1659556800,2022-08-03 20:00:00,WXT/USDT,0.00724,0.00724,0.00724,0.00724,242.079,1.75265196
1659553200,2022-08-03 19:00:00,WXT/USDT,0.007248,0.007248,0.007248,0.007248,349.754,2.535016992
1659549600,2022-08-03 18:00:00,WXT/USDT,0.007218,0.007218,0.007218,0.007218,0,0
1659546000,2022-08-03 17:00:00,WXT/USDT,0.007217,0.007248,0.007217,0.007218,777.3796,5.620441925
1659542400,2022-08-03 16:00:00,WXT/USDT,0.007228,0.007238,0.007228,0.007238,455.1529,3.2926636102
1659538800,2022-08-03 15:00:00,WXT/USDT,0.007211,0.007217,0.00721,0.007217,94721.4274,682.9542976698
1659535200,2022-08-03 14:00:00,WXT/USDT,0.007207,0.007226,0.007207,0.007221,31315.7419,226.2650753046
1659531600,2022-08-03 13:00:00,WXT/USDT,0.007179,0.007179,0.007179,0.007179,218.2343,1.5667040397
1659528000,2022-08-03 12:00:00,WXT/USDT,0.0072,0.007207,0.0072,0.007206,12962.1255,93.3835866279
1659524400,2022-08-03 11:00:00,WXT/USDT,0.007177,0.007197,0.00716,0.007197,8804.288,63.0842662557
1659520800,2022-08-03 10:00:00,WXT/USDT,0.007206,0.007206,0.007198,0.007198,1567.219,11.2929776668
1659517200,2022-08-03 09:00:00,WXT/USDT,0.007186,0.007201,0.007176,0.007176,545.5574,3.9199375439
1659513600,2022-08-03 08:00:00,WXT/USDT,0.007176,0.007176,0.00716,0.007167,2489.3214,17.8328361341
1659510000,2022-08-03 07:00:00,WXT/USDT,0.007176,0.007176,0.007176,0.007176,117.7726,0.8451361776
1659506400,2022-08-03 06:00:00,WXT/USDT,0.007176,0.007196,0.007176,0.007196,45.9949,0.3306934444
1659502800,2022-08-03 05:00:00,WXT/USDT,0.007176,0.007176,0.007176,0.007176,316.1422,2.2686364272
1659499200,2022-08-03 04:00:00,WXT/USDT,0.007176,0.007176,0.007176,0.007176,30.882,0.221609232
1659495600,2022-08-03 03:00:00,WXT/USDT,0.007203,0.007203,0.007176,0.007176,341.115,2.4527440863
1659492000,2022-08-03 02:00:00,WXT/USDT,0.007195,0.007206,0.007195,0.007206,286.1026,2.0593922627
1659488400,2022-08-03 01:00:00,WXT/USDT,0.007186,0.007186,0.007176,0.007176,387.9078,2.7865973658
1659484800,2022-08-03 00:00:00,WXT/USDT,0.00723,0.00723,0.00719,0.00719,137691.7578,993.4474784694
1659481200,2022-08-02 23:00:00,WXT/USDT,0.007228,0.007228,0.007228,0.007228,105.8186,0.7648568408
1659477600,2022-08-02 22:00:00,WXT/USDT,0.007228,0.007254,0.007219,0.007254,47291.2686,342.9101355372
1659474000,2022-08-02 21:00:00,WXT/USDT,0.00723,0.007259,0.007226,0.007228,29766.7426,215.1420088849
1659470400,2022-08-02 20:00:00,WXT/USDT,0.007248,0.007248,0.007248,0.007248,204.124,1.479490752
1659466800,2022-08-02 19:00:00,WXT/USDT,0.00723,0.00723,0.00723,0.00723,447.5295,3.235638285
1659463200,2022-08-02 18:00:00,WXT/USDT,0.007229,0.007231,0.007229,0.00723,10090.2384,72.9593182044
1659459600,2022-08-02 17:00:00,WXT/USDT,0.007238,0.007248,0.007225,0.007225,1914.2994,13.839112571
1659456000,2022-08-02 16:00:00,WXT/USDT,0.0072,0.007238,0.00717,0.007238,27389.938,196.5053262494
1659452400,2022-08-02 15:00:00,WXT/USDT,0.007196,0.0072,0.00716,0.007186,1338.6471,9.6021421569
1659448800,2022-08-02 14:00:00,WXT/USDT,0.007179,0.007197,0.007152,0.007197,4407.0126,31.6353420013
1659445200,2022-08-02 13:00:00,WXT/USDT,0.007178,0.007179,0.007152,0.007179,10773.6156,77.2477890495
1659441600,2022-08-02 12:00:00,WXT/USDT,0.007179,0.007179,0.007179,0.007179,491.2782,3.5268861978
1659438000,2022-08-02 11:00:00,WXT/USDT,0.007186,0.007207,0.007181,0.007207,2181.8472,15.6755802966
1659434400,2022-08-02 10:00:00,WXT/USDT,0.007212,0.007212,0.007187,0.007187,102784.2128,738.8010711545
1659430800,2022-08-02 09:00:00,WXT/USDT,0.007224,0.007225,0.007214,0.007214,5803.2212,41.9217753398
1659427200,2022-08-02 08:00:00,WXT/USDT,0.007216,0.007248,0.007216,0.007248,44811.8558,324.620287059
1659423600,2022-08-02 07:00:00,WXT/USDT,0.007216,0.007216,0.007215,0.007216,1339.6547,9.6663181915
1659420000,2022-08-02 06:00:00,WXT/USDT,0.007216,0.007216,0.007216,0.007216,489.0829,3.5292222064
1659416400,2022-08-02 05:00:00,WXT/USDT,0.007189,0.007238,0.007189,0.007238,195956.771,1415.3966496325
1659412800,2022-08-02 04:00:00,WXT/USDT,0.007342,0.007342,0.007172,0.007188,624709.9509,4513.0734661664
