https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNC,Volume USDT
1644364800000.0,2022-02-09 00:00:00,KNC/USDT,1.9224,1.9975,1.8653,1.9704,32829.87241676817,64687.98061
1644278400000.0,2022-02-08 00:00:00,KNC/USDT,2.0003,2.0092,1.8127,1.9224,86670.97829796087,166616.28868
1644192000000.0,2022-02-07 00:00:00,KNC/USDT,2.0718,2.0744,1.95,2.0003,142446.34004399338,284935.41399
1644105600000.0,2022-02-06 00:00:00,KNC/USDT,2.0536,2.0879,1.954,2.0718,49014.93072207742,101549.13347
1644019200000.0,2022-02-05 00:00:00,KNC/USDT,2.0977,2.1408,2.003,2.0536,88386.91313790416,181511.36482
1643932800000.0,2022-02-04 00:00:00,KNC/USDT,2.0298,2.1022,1.9684,2.0977,42503.08695714354,89158.72551
1643846400000.0,2022-02-03 00:00:00,KNC/USDT,1.8681,2.0543,1.8182,2.0298,202328.66219331956,410686.71852
1643760000000.0,2022-02-02 00:00:00,KNC/USDT,1.876,2.0509,1.848,1.8681,121863.32783576897,227652.88273
1643673600000.0,2022-02-01 00:00:00,KNC/USDT,1.8849,1.9836,1.8533,1.876,94156.04732942431,176636.74479
1643587200000.0,2022-01-31 00:00:00,KNC/USDT,1.7367,1.9387,1.6509,1.8849,67404.91687092153,127051.52781
1643500800000.0,2022-01-30 00:00:00,KNC/USDT,1.7276,1.7401,1.6427,1.7367,33415.83512408591,58033.28086
1643414400000.0,2022-01-29 00:00:00,KNC/USDT,1.7986,1.8181,1.688,1.7276,25505.01762560778,44062.46845
1643328000000.0,2022-01-28 00:00:00,KNC/USDT,1.8012,1.8401,1.6806,1.7986,68575.53545535415,123339.95807
1643241600000.0,2022-01-27 00:00:00,KNC/USDT,1.7251,1.8644,1.6176,1.8012,83154.34719631357,149777.61017
1643155200000.0,2022-01-26 00:00:00,KNC/USDT,1.657,1.7816,1.6066,1.7251,89123.46925975305,153746.89682
1643068800000.0,2022-01-25 00:00:00,KNC/USDT,1.5529,1.7389,1.5529,1.657,116972.76150875076,193823.86582
1642982400000.0,2022-01-24 00:00:00,KNC/USDT,1.4637,1.5731,1.2975,1.5529,152983.02640865478,237567.34171
1642896000000.0,2022-01-23 00:00:00,KNC/USDT,1.5041,1.5401,1.3779,1.4637,104619.78899364623,153131.98515
1642809600000.0,2022-01-22 00:00:00,KNC/USDT,1.4364,1.5525,1.2587,1.5041,337101.76574030984,507034.76585
1642723200000.0,2022-01-21 00:00:00,KNC/USDT,1.5846,1.7097,1.4015,1.4364,266196.3027638541,382364.36929
1642636800000.0,2022-01-20 00:00:00,KNC/USDT,1.5452,1.6741,1.4939,1.5846,196464.9507762211,311318.361
1642550400000.0,2022-01-19 00:00:00,KNC/USDT,1.4743,1.5828,1.3813,1.5452,276154.40893088275,426713.79268
1642464000000.0,2022-01-18 00:00:00,KNC/USDT,1.6099,1.6627,1.4583,1.4743,98898.8103099776,145806.51604
1642377600000.0,2022-01-17 00:00:00,KNC/USDT,1.5407,1.6365,1.4792,1.6099,95862.53280949125,154329.09157
1642291200000.0,2022-01-16 00:00:00,KNC/USDT,1.5267,1.5446,1.4628,1.5407,20651.63710001947,31817.97728
1642204800000.0,2022-01-15 00:00:00,KNC/USDT,1.4207,1.575,1.4127,1.5267,39463.37144167158,60248.72918
1642118400000.0,2022-01-14 00:00:00,KNC/USDT,1.3776,1.4336,1.3553,1.4207,79677.45362145422,113197.75836
1642032000000.0,2022-01-13 00:00:00,KNC/USDT,1.4048,1.4492,1.3732,1.3776,52636.52237224158,72512.07322
1641945600000.0,2022-01-12 00:00:00,KNC/USDT,1.3378,1.4135,1.3378,1.4048,62242.695088268796,87438.53806
1641859200000.0,2022-01-11 00:00:00,KNC/USDT,1.3338,1.394,1.3154,1.3378,695126.8990955299,929940.76561
1641772800000.0,2022-01-10 00:00:00,KNC/USDT,1.4218,1.4275,1.2554,1.3338,583159.3438446543,777817.93282
1641686400000.0,2022-01-09 00:00:00,KNC/USDT,1.5238,1.5898,1.4018,1.4218,39583.28979462653,56279.52143
1641600000000.0,2022-01-08 00:00:00,KNC/USDT,1.5231,1.6137,1.423,1.5238,1063743.156332852,1620931.82162
1641513600000.0,2022-01-07 00:00:00,KNC/USDT,1.3073,1.5687,1.222,1.5231,362707.1033681308,552439.18914
1641427200000.0,2022-01-06 00:00:00,KNC/USDT,1.2517,1.3408,1.1862,1.3073,167292.04600321274,218700.89174
1641340800000.0,2022-01-05 00:00:00,KNC/USDT,1.3409,1.4208,1.2108,1.2517,33757.91307821363,42254.7798
1641254400000.0,2022-01-04 00:00:00,KNC/USDT,1.3961,1.3996,1.3403,1.3409,22826.14430606309,30607.5769
1641168000000.0,2022-01-03 00:00:00,KNC/USDT,1.4225,1.4615,1.3783,1.3961,21204.155812620877,29603.12193
1641081600000.0,2022-01-02 00:00:00,KNC/USDT,1.3818,1.4468,1.3423,1.4225,23124.087929701225,32894.01508
1640995200000.0,2022-01-01 00:00:00,KNC/USDT,1.283,1.3851,1.283,1.3818,25310.971356202055,34974.70022
1640908800000.0,2021-12-31 00:00:00,KNC/USDT,1.3187,1.3461,1.2446,1.283,38084.875752143416,48862.89559
1640822400000.0,2021-12-30 00:00:00,KNC/USDT,1.2599,1.3338,1.2339,1.3187,27022.450254038067,35634.50515
1640736000000.0,2021-12-29 00:00:00,KNC/USDT,1.2998,1.3189,1.2433,1.2599,28876.03428843559,36380.9156
1640649600000.0,2021-12-28 00:00:00,KNC/USDT,1.4165,1.4165,1.2906,1.2998,23401.83199723034,30417.70123
1640563200000.0,2021-12-27 00:00:00,KNC/USDT,1.3917,1.4948,1.3861,1.4165,14986.441426050122,21228.29428
1640476800000.0,2021-12-26 00:00:00,KNC/USDT,1.4096,1.4165,1.3425,1.3917,37859.89629230438,52689.61767
1640390400000.0,2021-12-25 00:00:00,KNC/USDT,1.385,1.426,1.3796,1.4096,9970.531767877412,14054.46158
1640304000000.0,2021-12-24 00:00:00,KNC/USDT,1.4399,1.4428,1.3723,1.385,78947.30397833936,109342.01601
1640217600000.0,2021-12-23 00:00:00,KNC/USDT,1.3618,1.4468,1.3299,1.4399,108964.51886936593,156898.01072
1640131200000.0,2021-12-22 00:00:00,KNC/USDT,1.2839,1.3881,1.2774,1.3618,202135.05270230578,275267.51477
1640044800000.0,2021-12-21 00:00:00,KNC/USDT,1.2374,1.2978,1.2248,1.2839,72550.53561025002,93147.63267
1639958400000.0,2021-12-20 00:00:00,KNC/USDT,1.2761,1.2799,1.1951,1.2374,30653.79137708098,37931.00145
1639872000000.0,2021-12-19 00:00:00,KNC/USDT,1.3201,1.3333,1.2721,1.2761,12366.548389624637,15780.9524
1639785600000.0,2021-12-18 00:00:00,KNC/USDT,1.2853,1.3552,1.2577,1.3201,107009.85194303462,141263.70555
1639699200000.0,2021-12-17 00:00:00,KNC/USDT,1.285,1.3482,1.236,1.2853,152205.7416478643,195630.03974
1639612800000.0,2021-12-16 00:00:00,KNC/USDT,1.2984,1.3519,1.2832,1.285,209466.23695719847,269164.11449
1639526400000.0,2021-12-15 00:00:00,KNC/USDT,1.2542,1.3075,1.17,1.2984,193256.5588031423,250924.31595
1639440000000.0,2021-12-14 00:00:00,KNC/USDT,1.2237,1.2761,1.1907,1.2542,349435.7117206187,438262.26964
1639353600000.0,2021-12-13 00:00:00,KNC/USDT,1.3669,1.3669,1.203,1.2237,110962.19302933724,135784.43561
1639267200000.0,2021-12-12 00:00:00,KNC/USDT,1.3621,1.3761,1.3163,1.3669,112253.21826761284,153438.92405
1639180800000.0,2021-12-11 00:00:00,KNC/USDT,1.3056,1.3751,1.2781,1.3621,125884.9072314808,171467.83214
1639094400000.0,2021-12-10 00:00:00,KNC/USDT,1.3507,1.4021,1.3011,1.3056,229917.7536994485,300180.61923
1639008000000.0,2021-12-09 00:00:00,KNC/USDT,1.5123,1.5255,1.3456,1.3507,618650.8359665358,835611.68414
1638921600000.0,2021-12-08 00:00:00,KNC/USDT,1.5312,1.5384,1.4125,1.5123,284055.5583019242,429577.22082
1638835200000.0,2021-12-07 00:00:00,KNC/USDT,1.41,1.5531,1.3961,1.5312,385591.4487330199,590417.6263
1638748800000.0,2021-12-06 00:00:00,KNC/USDT,1.3633,1.4115,1.1984,1.41,1264994.5169858157,1783642.26895
1638662400000.0,2021-12-05 00:00:00,KNC/USDT,1.4756,1.5678,1.3121,1.3633,930226.3264358543,1268177.55083
1638576000000.0,2021-12-04 00:00:00,KNC/USDT,1.7544,1.7551,1.2117,1.4756,440105.96699647605,649420.3649
1638489600000.0,2021-12-03 00:00:00,KNC/USDT,1.8737,1.917,1.701,1.7544,112259.25960442316,196947.64505
1638403200000.0,2021-12-02 00:00:00,KNC/USDT,1.9382,1.9382,1.8352,1.8737,50608.275444308056,94824.7257
1638316800000.0,2021-12-01 00:00:00,KNC/USDT,1.9396,2.008,1.9015,1.9382,18989.15505107832,36804.78032
1638230400000.0,2021-11-30 00:00:00,KNC/USDT,2.0419,2.0453,1.9147,1.9396,19909.406145597033,38616.28416
1638144000000.0,2021-11-29 00:00:00,KNC/USDT,2.0475,2.0751,1.9767,2.0419,138291.53085851413,282377.47686
1638057600000.0,2021-11-28 00:00:00,KNC/USDT,2.092,2.0948,1.8284,2.0576,62861.56948872473,129343.96538
1637971200000.0,2021-11-27 00:00:00,KNC/USDT,2.0195,2.3407,1.9791,2.092,317172.0159130019,663523.85729
1637884800000.0,2021-11-26 00:00:00,KNC/USDT,1.8425,2.0965,1.6433,2.0195,1067204.961916316,2155220.42059
1637798400000.0,2021-11-25 00:00:00,KNC/USDT,1.7138,1.8695,1.6948,1.8425,73156.50010854816,134790.85145
1637712000000.0,2021-11-24 00:00:00,KNC/USDT,1.7968,1.8003,1.6698,1.7138,169646.98255339012,290740.9987
1637625600000.0,2021-11-23 00:00:00,KNC/USDT,1.67,1.8145,1.6538,1.7968,212773.44979964383,382311.3346
1637539200000.0,2021-11-22 00:00:00,KNC/USDT,1.7517,1.7593,1.6458,1.67,58977.309233532935,98492.10642
1637452800000.0,2021-11-21 00:00:00,KNC/USDT,1.7781,1.794,1.725,1.7517,15083.953747787862,26422.56178
1637366400000.0,2021-11-20 00:00:00,KNC/USDT,1.7239,1.795,1.692,1.7781,34459.79770541589,61272.9663
1637280000000.0,2021-11-19 00:00:00,KNC/USDT,1.6169,1.7289,1.5825,1.7239,17673.366482974652,30467.11648
1637193600000.0,2021-11-18 00:00:00,KNC/USDT,1.8022,1.8698,1.5865,1.6169,127074.60797822995,205466.93364
1637107200000.0,2021-11-17 00:00:00,KNC/USDT,1.7118,1.8068,1.6425,1.8022,38239.587432027525,68915.38447
1637020800000.0,2021-11-16 00:00:00,KNC/USDT,1.8988,1.8988,1.6212,1.7118,209247.33097908634,358189.58117
1636934400000.0,2021-11-15 00:00:00,KNC/USDT,1.8829,1.966,1.8631,1.8988,55419.29180008426,105230.15127
1636848000000.0,2021-11-14 00:00:00,KNC/USDT,1.8812,1.8879,1.8214,1.8829,10363.086032184396,19512.65469
1636761600000.0,2021-11-13 00:00:00,KNC/USDT,1.8513,1.9265,1.8186,1.8812,23471.45184988305,44154.49522
1636675200000.0,2021-11-12 00:00:00,KNC/USDT,1.8667,1.9208,1.783,1.8513,53137.47205207152,98373.40201
1636588800000.0,2021-11-11 00:00:00,KNC/USDT,1.8531,1.8951,1.8094,1.8667,17661.351695505437,32968.44521
1636502400000.0,2021-11-10 00:00:00,KNC/USDT,1.9905,2.0453,1.7592,1.8531,62912.911278398366,116583.91589
1636416000000.0,2021-11-09 00:00:00,KNC/USDT,2.0572,2.0722,1.9641,1.9905,14154.216950514947,28173.96884
1636329600000.0,2021-11-08 00:00:00,KNC/USDT,1.9832,2.0572,1.9214,2.0572,16735.092786311492,34427.43288
1636243200000.0,2021-11-07 00:00:00,KNC/USDT,1.911,1.9937,1.8923,1.9832,8012.109903186769,15889.61636
1636156800000.0,2021-11-06 00:00:00,KNC/USDT,1.9185,1.9303,1.8087,1.911,42189.938330716905,80624.97215
1636070400000.0,2021-11-05 00:00:00,KNC/USDT,1.9956,1.9956,1.8968,1.9185,4341.120380505603,8328.43945
1635984000000.0,2021-11-04 00:00:00,KNC/USDT,2.1005,2.1005,1.9421,1.9956,24284.403607937464,48461.95584
1635897600000.0,2021-11-03 00:00:00,KNC/USDT,2.2855,2.2855,1.991,2.1005,57329.39225898596,120420.38844
1635811200000.0,2021-11-02 00:00:00,KNC/USDT,1.9833,2.2855,1.9719,2.2855,57670.307306935036,131805.48735
1635724800000.0,2021-11-01 00:00:00,KNC/USDT,1.9904,2.4138,1.8327,1.9833,161531.5479554278,320365.51906
1635638400000.0,2021-10-31 00:00:00,KNC/USDT,1.9245,2.2696,1.8488,1.9904,133300.77026728296,265321.85314
1635552000000.0,2021-10-30 00:00:00,KNC/USDT,1.749,1.9898,1.6703,1.9245,152420.97106261365,293334.15881
1635465600000.0,2021-10-29 00:00:00,KNC/USDT,1.5954,1.7515,1.5887,1.749,35842.63121212121,62688.76199
1635379200000.0,2021-10-28 00:00:00,KNC/USDT,1.4776,1.6259,1.4665,1.5954,146498.08476871005,233723.04444
1635292800000.0,2021-10-27 00:00:00,KNC/USDT,1.6552,1.7034,1.4193,1.4754,117650.15216890334,173581.03451
1635206400000.0,2021-10-26 00:00:00,KNC/USDT,1.6479,1.7275,1.6322,1.6552,25132.77534436926,41599.76975
1635120000000.0,2021-10-25 00:00:00,KNC/USDT,1.6314,1.6555,1.6287,1.6479,165299.6647915529,272397.31761
1635033600000.0,2021-10-24 00:00:00,KNC/USDT,1.6699,1.6751,1.5917,1.6314,12035.572692166237,19634.83329
1634947200000.0,2021-10-23 00:00:00,KNC/USDT,1.6392,1.6699,1.6122,1.6699,33048.4622073178,55187.62704
1634860800000.0,2021-10-22 00:00:00,KNC/USDT,1.6107,1.6793,1.6013,1.6392,19741.3825829673,32360.07433
1634774400000.0,2021-10-21 00:00:00,KNC/USDT,1.6711,1.7223,1.6079,1.6107,171547.38308809834,276311.36994
1634688000000.0,2021-10-20 00:00:00,KNC/USDT,1.6109,1.6823,1.6088,1.6711,88963.79750463765,148667.40201
1634601600000.0,2021-10-19 00:00:00,KNC/USDT,1.6216,1.6375,1.5818,1.6109,18230.221652492397,29367.06406
1634515200000.0,2021-10-18 00:00:00,KNC/USDT,1.616,1.6271,1.5601,1.6216,12696.425320670944,20588.5233
1634428800000.0,2021-10-17 00:00:00,KNC/USDT,1.6897,1.7078,1.5613,1.616,52156.74329826733,84285.29717
1634342400000.0,2021-10-16 00:00:00,KNC/USDT,1.6802,1.7445,1.6705,1.6897,19955.32712907617,33718.51625
1634256000000.0,2021-10-15 00:00:00,KNC/USDT,1.7286,1.7286,1.6193,1.6802,69753.8765861207,117200.46344
1634169600000.0,2021-10-14 00:00:00,KNC/USDT,1.7387,1.7863,1.7147,1.7286,63171.63963901424,109198.49628
1634083200000.0,2021-10-13 00:00:00,KNC/USDT,1.633,1.7393,1.6203,1.7387,135135.10374992812,234959.40489
1633996800000.0,2021-10-12 00:00:00,KNC/USDT,1.7212,1.7212,1.5475,1.633,64676.77744029393,105617.17756
1633910400000.0,2021-10-11 00:00:00,KNC/USDT,1.801,1.8224,1.6727,1.7212,157569.567383221,271208.73938
1633824000000.0,2021-10-10 00:00:00,KNC/USDT,1.7789,1.8281,1.75,1.801,189799.69732926151,341829.25489
1633737600000.0,2021-10-09 00:00:00,KNC/USDT,1.7929,1.8329,1.7345,1.7789,70640.97543987857,125663.23121
1633651200000.0,2021-10-08 00:00:00,KNC/USDT,1.705,1.8217,1.6992,1.7929,280286.25661219255,502525.22948
1633564800000.0,2021-10-07 00:00:00,KNC/USDT,1.7077,1.7366,1.6531,1.705,158051.98370087976,269478.63221
1633478400000.0,2021-10-06 00:00:00,KNC/USDT,1.7183,1.764,1.6072,1.7077,192016.20467295192,327906.07272
1633392000000.0,2021-10-05 00:00:00,KNC/USDT,1.6696,1.7252,1.6395,1.7183,53143.40449281267,91316.31194
1633305600000.0,2021-10-04 00:00:00,KNC/USDT,1.6716,1.7325,1.61,1.6696,376085.4375119789,627912.24647
1633219200000.0,2021-10-03 00:00:00,KNC/USDT,1.634,1.6889,1.5993,1.6716,237656.2439997607,397266.17747
1633132800000.0,2021-10-02 00:00:00,KNC/USDT,1.6219,1.6692,1.5756,1.634,123435.20264381885,201693.12112
1633046400000.0,2021-10-01 00:00:00,KNC/USDT,1.4932,1.6219,1.4894,1.6219,89220.13114865281,144706.13071
1632960000000.0,2021-09-30 00:00:00,KNC/USDT,1.3893,1.5388,1.385,1.4932,470918.0153294937,703174.78049
1632873600000.0,2021-09-29 00:00:00,KNC/USDT,1.3367,1.4706,1.3367,1.3893,194695.6268984381,270490.63445
1632787200000.0,2021-09-28 00:00:00,KNC/USDT,1.3872,1.4182,1.3349,1.3367,116767.70683773473,156083.39373
1632700800000.0,2021-09-27 00:00:00,KNC/USDT,1.4543,1.5039,1.3825,1.3872,159787.41421568627,221657.101
1632614400000.0,2021-09-26 00:00:00,KNC/USDT,1.439,1.4843,1.3186,1.4543,107346.14878635769,156113.50418
1632528000000.0,2021-09-25 00:00:00,KNC/USDT,1.4522,1.4745,1.3878,1.439,98645.79521195275,141951.29931
1632441600000.0,2021-09-24 00:00:00,KNC/USDT,1.5805,1.5855,1.3585,1.4522,66319.4311802782,96309.07796
1632355200000.0,2021-09-23 00:00:00,KNC/USDT,1.5529,1.5863,1.501,1.5805,147866.1925150269,233702.51727
1632268800000.0,2021-09-22 00:00:00,KNC/USDT,1.3863,1.5537,1.354,1.5529,334608.6566617297,519613.78293
1632182400000.0,2021-09-21 00:00:00,KNC/USDT,1.4832,1.5444,1.3447,1.3863,197482.51797590707,273770.01467
1632096000000.0,2021-09-20 00:00:00,KNC/USDT,1.7386,1.7414,1.4537,1.4832,479893.3842907227,711777.86758
1632009600000.0,2021-09-19 00:00:00,KNC/USDT,1.8049,1.8067,1.7124,1.7386,223721.03949729668,388961.39927
1631923200000.0,2021-09-18 00:00:00,KNC/USDT,1.798,1.8573,1.7638,1.805,157499.7371024931,284287.02547
1631836800000.0,2021-09-17 00:00:00,KNC/USDT,1.8668,1.9831,1.7773,1.798,785834.4656840934,1412930.3693
1631750400000.0,2021-09-16 00:00:00,KNC/USDT,1.8834,1.9919,1.8227,1.8668,445423.68214056134,831516.92982
1631664000000.0,2021-09-15 00:00:00,KNC/USDT,1.8386,1.8912,1.7952,1.8834,204183.0670595731,384558.3885
1631577600000.0,2021-09-14 00:00:00,KNC/USDT,1.747,1.846,1.7291,1.8386,235996.5046013271,433903.17336
1631491200000.0,2021-09-13 00:00:00,KNC/USDT,1.8888,1.9005,1.6397,1.747,287067.4279393245,501506.79661
1631404800000.0,2021-09-12 00:00:00,KNC/USDT,1.8514,1.9087,1.792,1.8885,270239.19267143233,510346.71536
1631318400000.0,2021-09-11 00:00:00,KNC/USDT,1.8346,1.9087,1.8066,1.8514,241353.8230798315,446842.46805
1631232000000.0,2021-09-10 00:00:00,KNC/USDT,1.8374,2.0607,1.7584,1.8346,544827.5543824267,999540.63127
1631145600000.0,2021-09-09 00:00:00,KNC/USDT,1.7699,1.8931,1.7297,1.8368,289861.6433090157,532417.86643
1631059200000.0,2021-09-08 00:00:00,KNC/USDT,1.7518,1.8151,1.5567,1.7699,884927.7190010735,1566233.56986
1630972800000.0,2021-09-07 00:00:00,KNC/USDT,2.2462,2.3192,1.498,1.7518,833154.7171880353,1459520.43357
1630886400000.0,2021-09-06 00:00:00,KNC/USDT,2.2918,2.32,2.1213,2.2462,94315.9002804737,211852.37521
1630800000000.0,2021-09-05 00:00:00,KNC/USDT,2.1602,2.3514,2.1339,2.2918,154310.93236757134,353649.7948
1630713600000.0,2021-09-04 00:00:00,KNC/USDT,2.0659,2.1718,2.0636,2.1602,44966.45936487362,97136.54552
1630627200000.0,2021-09-03 00:00:00,KNC/USDT,2.0065,2.0964,1.9535,2.0659,334389.2555593204,690814.76306
1630540800000.0,2021-09-02 00:00:00,KNC/USDT,2.0374,2.0478,1.9716,2.0065,109023.92824320956,218756.51202
1630454400000.0,2021-09-01 00:00:00,KNC/USDT,1.9312,2.0525,1.8726,2.0374,235468.32458525573,479743.16451
1630368000000.0,2021-08-31 00:00:00,KNC/USDT,1.8496,1.9518,1.821,1.9312,350705.3462613919,677282.1647
1630281600000.0,2021-08-30 00:00:00,KNC/USDT,1.9514,1.9569,1.8406,1.8496,83718.95630947231,154846.58159
1630195200000.0,2021-08-29 00:00:00,KNC/USDT,1.9737,1.9874,1.8749,1.9514,105507.81171979092,205887.94379
1630108800000.0,2021-08-28 00:00:00,KNC/USDT,2.0026,2.0115,1.9232,1.9737,74320.08356386481,146685.54893
1630022400000.0,2021-08-27 00:00:00,KNC/USDT,1.9068,2.0031,1.8096,2.0026,55452.82357435334,111049.82449
1629936000000.0,2021-08-26 00:00:00,KNC/USDT,2.1455,2.1674,1.8658,1.9068,299258.4769299349,570626.06381
1629849600000.0,2021-08-25 00:00:00,KNC/USDT,2.0379,2.175,1.9602,2.1455,35979.75033791657,77194.55435
1629763200000.0,2021-08-24 00:00:00,KNC/USDT,2.2112,2.307,2.0164,2.0379,53481.899160900924,108990.7623
1629676800000.0,2021-08-23 00:00:00,KNC/USDT,2.1662,2.2201,2.105,2.2112,34628.45500180898,76570.4397
1629590400000.0,2021-08-22 00:00:00,KNC/USDT,1.9899,2.1812,1.9782,2.1662,39074.73569384176,84643.69246
1629504000000.0,2021-08-21 00:00:00,KNC/USDT,1.9644,2.073,1.9258,1.9899,47485.092125232426,94490.58482
1629417600000.0,2021-08-20 00:00:00,KNC/USDT,1.8855,2.0289,1.8667,1.9644,29659.570281001834,58263.25986
1629331200000.0,2021-08-19 00:00:00,KNC/USDT,1.781,1.886,1.7222,1.8855,44094.46485282419,83140.11348
1629244800000.0,2021-08-18 00:00:00,KNC/USDT,1.8077,1.8357,1.7129,1.781,16642.691892195395,29640.63426
1629158400000.0,2021-08-17 00:00:00,KNC/USDT,1.9191,1.9897,1.7788,1.8077,581338.967920562,1050886.45231
1629072000000.0,2021-08-16 00:00:00,KNC/USDT,1.9698,2.0146,1.8844,1.9191,31899.237230993695,61217.82617
1628985600000.0,2021-08-15 00:00:00,KNC/USDT,1.9087,1.987,1.8469,1.9698,23885.845547771347,47050.33856
1628899200000.0,2021-08-14 00:00:00,KNC/USDT,1.889,1.9215,1.7954,1.9087,80338.89490228951,153342.8487
1628812800000.0,2021-08-13 00:00:00,KNC/USDT,1.7448,1.8903,1.7249,1.889,15532.65860243515,29341.1921
1628726400000.0,2021-08-12 00:00:00,KNC/USDT,1.8367,1.8947,1.6912,1.7448,177423.20400618983,309568.00635
1628640000000.0,2021-08-11 00:00:00,KNC/USDT,1.756,1.8996,1.7478,1.8367,29261.059307453586,53743.78763
1628553600000.0,2021-08-10 00:00:00,KNC/USDT,1.7415,1.7901,1.6836,1.756,25261.271799544418,44358.79328
1628467200000.0,2021-08-09 00:00:00,KNC/USDT,1.6533,1.753,1.5929,1.7415,6733.3939821992535,11726.20562
1628380800000.0,2021-08-08 00:00:00,KNC/USDT,1.7916,1.8173,1.6216,1.6533,3245.3301760116133,5365.50438
1628294400000.0,2021-08-07 00:00:00,KNC/USDT,1.755,1.8087,1.7064,1.7911,11056.654156663504,19803.57326
1628208000000.0,2021-08-06 00:00:00,KNC/USDT,1.6831,1.7592,1.6371,1.755,41649.7183988604,73095.25579
1628121600000.0,2021-08-05 00:00:00,KNC/USDT,1.6362,1.7059,1.5815,1.6831,10591.066704295643,17825.82437
1628035200000.0,2021-08-04 00:00:00,KNC/USDT,1.5856,1.6695,1.5227,1.6362,73174.028278939,119727.34507
1627948800000.0,2021-08-03 00:00:00,KNC/USDT,1.6085,1.6757,1.5276,1.5856,25431.776204591322,40324.62435
1627862400000.0,2021-08-02 00:00:00,KNC/USDT,1.5573,1.6327,1.515,1.6085,27755.943947777432,44645.43584
1627776000000.0,2021-08-01 00:00:00,KNC/USDT,1.6326,1.7395,1.5211,1.5573,73950.6523791177,115163.35095
1627689600000.0,2021-07-31 00:00:00,KNC/USDT,1.5678,1.6484,1.5247,1.6307,77763.05690194394,126808.21689
1627603200000.0,2021-07-30 00:00:00,KNC/USDT,1.5248,1.5696,1.4366,1.5678,248262.5548029085,389226.03342
1627516800000.0,2021-07-29 00:00:00,KNC/USDT,1.4266,1.5436,1.3857,1.5248,16676.574763903463,25428.4412
1627430400000.0,2021-07-28 00:00:00,KNC/USDT,1.431,1.4364,1.3625,1.4266,5629.8960815925975,8031.60975
1627344000000.0,2021-07-27 00:00:00,KNC/USDT,1.3784,1.4405,1.3144,1.431,5686.86821104123,8137.90841
1627257600000.0,2021-07-26 00:00:00,KNC/USDT,1.3499,1.4776,1.3473,1.3784,27610.5175856065,38058.33744
1627171200000.0,2021-07-25 00:00:00,KNC/USDT,1.3513,1.3563,1.3003,1.3499,103171.73626935328,139271.52679
1627084800000.0,2021-07-24 00:00:00,KNC/USDT,1.342,1.3999,1.3171,1.3513,121360.83356027529,163994.89439
1626998400000.0,2021-07-23 00:00:00,KNC/USDT,1.2893,1.3504,1.2551,1.342,93344.85384500746,125268.79386
1626912000000.0,2021-07-22 00:00:00,KNC/USDT,1.2657,1.3188,1.2491,1.2893,67405.75983091601,86906.24615
1626825600000.0,2021-07-21 00:00:00,KNC/USDT,1.1649,1.2989,1.1307,1.2657,37558.927589476174,47538.33465
1626739200000.0,2021-07-20 00:00:00,KNC/USDT,1.2279,1.255,1.1279,1.1649,15132.976049446304,17628.4038
1626652800000.0,2021-07-19 00:00:00,KNC/USDT,1.3137,1.3158,1.2165,1.2279,326.5851453701441,401.0139
1626566400000.0,2021-07-18 00:00:00,KNC/USDT,1.2898,1.3476,1.283,1.3137,7.712308746289106,10.13166
1626480000000.0,2021-07-17 00:00:00,KNC/USDT,1.2814,1.3217,1.2605,1.2898,822.3025275236471,1060.6058
1626393600000.0,2021-07-16 00:00:00,KNC/USDT,1.3575,1.385,1.2727,1.2814,65087.24961760574,83402.80166
1626307200000.0,2021-07-15 00:00:00,KNC/USDT,1.4239,1.4462,1.3341,1.3575,27898.550062615104,37872.28171
1626220800000.0,2021-07-14 00:00:00,KNC/USDT,1.4357,1.4442,1.3485,1.4239,657.5935669639722,936.34748
1626134400000.0,2021-07-13 00:00:00,KNC/USDT,1.5046,1.5046,1.4161,1.4357,3463.7560423486802,4972.91455
1626048000000.0,2021-07-12 00:00:00,KNC/USDT,1.522,1.5817,1.4722,1.5046,31218.879104080817,46971.9255
1625961600000.0,2021-07-11 00:00:00,KNC/USDT,1.4928,1.541,1.4651,1.522,60241.425164257555,91687.4491
1625875200000.0,2021-07-10 00:00:00,KNC/USDT,1.536,1.5534,1.4629,1.4928,873.560691318328,1304.0514
1625788800000.0,2021-07-09 00:00:00,KNC/USDT,1.5281,1.5465,1.441,1.536,1966.49630859375,3020.53833
1625702400000.0,2021-07-08 00:00:00,KNC/USDT,1.6722,1.6755,1.4885,1.5256,21176.359904299945,32306.65467
1625616000000.0,2021-07-07 00:00:00,KNC/USDT,1.6252,1.7689,1.593,1.6722,25109.80110034685,41988.6094
1625529600000.0,2021-07-06 00:00:00,KNC/USDT,1.5527,1.6762,1.5527,1.6252,24620.043865370415,40012.49529
1625443200000.0,2021-07-05 00:00:00,KNC/USDT,1.618,1.6272,1.5109,1.5527,1538.529084819991,2388.87411
1625356800000.0,2021-07-04 00:00:00,KNC/USDT,1.5971,1.6878,1.5581,1.618,10634.382212608158,17206.43042
1625270400000.0,2021-07-03 00:00:00,KNC/USDT,1.5701,1.6321,1.5165,1.5971,4885.748469100245,7803.02888
1625184000000.0,2021-07-02 00:00:00,KNC/USDT,1.559,1.5799,1.4643,1.5701,1836.9357174702247,2884.17277
