https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADX,Volume USDT
1643414400,2022-01-29 00:00:00,ADX/USDT,0.408,0.4222,0.4075,0.4117,60362.33359183,24983.62963363311
1643328000,2022-01-28 00:00:00,ADX/USDT,0.4028,0.4083,0.3978,0.4072,174365.33172654,70214.864051383918
1643241600,2022-01-27 00:00:00,ADX/USDT,0.4084,0.4142,0.3897,0.4007,262940.10885057,105122.366086565903
1643155200,2022-01-26 00:00:00,ADX/USDT,0.4121,0.4395,0.4027,0.4084,369103.71397022,154194.39966842474
1643068800,2022-01-25 00:00:00,ADX/USDT,0.4031,0.4212,0.3999,0.4121,237403.76550032,97568.329478425625
1642982400,2022-01-24 00:00:00,ADX/USDT,0.4131,0.4133,0.3718,0.4065,539724.21200035,213597.01427637714
1642896000,2022-01-23 00:00:00,ADX/USDT,0.4316,0.4439,0.3992,0.4148,639671.89479528,272960.020200411047
1642809600,2022-01-22 00:00:00,ADX/USDT,0.4166,0.469,0.3914,0.4304,662875.60537552,277401.678138306978
1642723200,2022-01-21 00:00:00,ADX/USDT,0.4531,0.4531,0.3985,0.4139,196176.09325108,85223.551094509837
1642636800,2022-01-20 00:00:00,ADX/USDT,0.4596,0.4773,0.45,0.4503,236825.46573075,110849.829672943914
1642550400,2022-01-19 00:00:00,ADX/USDT,0.465,0.4685,0.454,0.46,26013.03389298,12009.941737247976
1642464000,2022-01-18 00:00:00,ADX/USDT,0.4716,0.4736,0.4525,0.4679,126728.77488311,58449.359063755776
1642377600,2022-01-17 00:00:00,ADX/USDT,0.4926,0.4926,0.4691,0.4716,22358.7157324,10768.820729753368
1642291200,2022-01-16 00:00:00,ADX/USDT,0.4983,0.5017,0.4838,0.4959,73483.06018418,36205.063721797009
1642204800,2022-01-15 00:00:00,ADX/USDT,0.4983,0.6924,0.4935,0.5025,500810.9060982,255457.44455293515
1642118400,2022-01-14 00:00:00,ADX/USDT,0.4921,0.5028,0.4792,0.5001,119187.03337774,59029.613949202547
1642032000,2022-01-13 00:00:00,ADX/USDT,0.4905,0.4985,0.4873,0.4883,15432.18177691,7586.003758308404
1641945600,2022-01-12 00:00:00,ADX/USDT,0.4848,0.4938,0.4737,0.4907,21435.23169603,10344.244768744543
1641859200,2022-01-11 00:00:00,ADX/USDT,0.4647,0.4878,0.4601,0.4821,30328.11525366,14330.025820046782
1641772800,2022-01-10 00:00:00,ADX/USDT,0.4812,0.4812,0.4454,0.4647,58042.70079041,26745.669022923021
1641686400,2022-01-09 00:00:00,ADX/USDT,0.4868,0.4909,0.4657,0.4813,64684.62094682,30951.637767175465
1641600000,2022-01-08 00:00:00,ADX/USDT,0.4941,0.5296,0.4716,0.4875,326459.53582891,160472.49804968661
1641513600,2022-01-07 00:00:00,ADX/USDT,0.5252,0.5254,0.4917,0.497,51219.23859204,25942.708089038363
1641427200,2022-01-06 00:00:00,ADX/USDT,0.5261,0.53,0.5119,0.522,38483.54405441,20141.611289535452
1641340800,2022-01-05 00:00:00,ADX/USDT,0.5629,0.5715,0.5175,0.5299,44886.24805069,24662.686480389093
1641254400,2022-01-04 00:00:00,ADX/USDT,0.5787,0.5804,0.5629,0.564,26538.2685799,15234.286499190778
1641168000,2022-01-03 00:00:00,ADX/USDT,0.5793,0.6067,0.569,0.5805,141426.90909733,82495.685916187228
1641081600,2022-01-02 00:00:00,ADX/USDT,0.5708,0.5897,0.5708,0.5799,58282.55100645,33792.315977254656
1640995200,2022-01-01 00:00:00,ADX/USDT,0.5551,0.6,0.5468,0.5704,130613.23021766,73576.339194269891
1640908800,2021-12-31 00:00:00,ADX/USDT,0.569,0.5946,0.5498,0.5545,42097.30877408,24081.6749994068
1640822400,2021-12-30 00:00:00,ADX/USDT,0.5531,0.5745,0.5449,0.567,43637.15780766,24240.655580602146
1640736000,2021-12-29 00:00:00,ADX/USDT,0.5763,0.5844,0.5531,0.5564,41879.2115627,23909.110579114387
1640649600,2021-12-28 00:00:00,ADX/USDT,0.6485,0.65,0.5606,0.5763,128758.38780195,77984.314628326663
