https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM3S,Volume USDT
1655992800,2022-06-23 14:00:00,ATOM3S/USDT,1.7307,1.7638,1.4001,1.4374,21815.19252694,34445.949778045686
1655989200,2022-06-23 13:00:00,ATOM3S/USDT,1.6812,1.7673,1.625,1.7673,7955.11375677,13543.998815728109
1655985600,2022-06-23 12:00:00,ATOM3S/USDT,1.6132,1.7129,1.5702,1.6918,5176.85812752,8416.356148979424
1655982000,2022-06-23 11:00:00,ATOM3S/USDT,1.5876,1.6695,1.5425,1.6146,7887.04344967,12570.773862260882
1655978400,2022-06-23 10:00:00,ATOM3S/USDT,1.6311,1.6525,1.5382,1.5874,6777.10385569,10833.38583493546
1655974800,2022-06-23 09:00:00,ATOM3S/USDT,1.6514,1.7586,1.59,1.6255,10813.03230759,18046.155054142965
1655971200,2022-06-23 08:00:00,ATOM3S/USDT,1.6879,1.6952,1.5441,1.6335,19707.43963877,31602.280159508206
1655967600,2022-06-23 07:00:00,ATOM3S/USDT,1.696,1.696,1.5615,1.6812,14265.45233785,22992.685985936863
1655964000,2022-06-23 06:00:00,ATOM3S/USDT,1.7854,1.8111,1.6584,1.7419,5021.77285977,8739.475554140305
1655960400,2022-06-23 05:00:00,ATOM3S/USDT,1.7389,1.7873,1.7,1.7873,2143.52355876,3711.981459433668
1655956800,2022-06-23 04:00:00,ATOM3S/USDT,1.8449,1.854,1.735,1.7591,2425.40410184,4291.00709704994
1655953200,2022-06-23 03:00:00,ATOM3S/USDT,1.9779,1.9779,1.7737,1.8449,6476.29192342,12048.227579045332
1655949600,2022-06-23 02:00:00,ATOM3S/USDT,1.9807,2.0105,1.9323,1.9718,1663.92886322,3269.465069333132
1655946000,2022-06-23 01:00:00,ATOM3S/USDT,1.9961,1.9961,1.7736,1.979,7795.69317473,14582.560169943684
1655942400,2022-06-23 00:00:00,ATOM3S/USDT,2.1614,2.1614,1.9768,2.0156,9857.04461711,20093.857538049089
1655938800,2022-06-22 23:00:00,ATOM3S/USDT,2.1158,2.199,2.0685,2.154,7608.2086512,16430.793264470268
1655935200,2022-06-22 22:00:00,ATOM3S/USDT,2,2.2541,1.9611,2.119,10860.08855217,23337.185358085465
1655931600,2022-06-22 21:00:00,ATOM3S/USDT,2.073,2.164,1.9876,2.0172,13569.00719423,27850.389746196987
1655928000,2022-06-22 20:00:00,ATOM3S/USDT,1.9333,2.1009,1.9238,2.1009,19078.54346229,38438.022057122618
1655924400,2022-06-22 19:00:00,ATOM3S/USDT,1.8453,2.038,1.8265,1.9343,7977.59401255,15576.54807634147
1655920800,2022-06-22 18:00:00,ATOM3S/USDT,1.9478,2.0007,1.64,1.8893,22940.90927327,40491.002200817568
1655917200,2022-06-22 17:00:00,ATOM3S/USDT,2.3809,2.3809,1.815,1.9478,10257.08595575,20411.719161374681
1655913600,2022-06-22 16:00:00,ATOM3S/USDT,2.3706,2.4769,2.3346,2.3667,3057.05060059,7396.929913562361
1655910000,2022-06-22 15:00:00,ATOM3S/USDT,2.2439,2.4052,2.2388,2.3919,3095.04779023,7195.301840439085
1655906400,2022-06-22 14:00:00,ATOM3S/USDT,2.1991,2.277,2.1519,2.2299,4277.0489718,9399.297974831544
1655902800,2022-06-22 13:00:00,ATOM3S/USDT,2.3778,2.4597,2.2135,2.2135,6531.73904457,15343.812614399645
1655899200,2022-06-22 12:00:00,ATOM3S/USDT,2.3543,2.4708,2.3,2.3781,3158.15617525,7601.607743083344
1655895600,2022-06-22 11:00:00,ATOM3S/USDT,2.4113,2.4255,2.3017,2.3556,801.5099,1893.0086343
1655892000,2022-06-22 10:00:00,ATOM3S/USDT,2.4427,2.4725,2.4039,2.4166,904.648,2204.61736428
1655888400,2022-06-22 09:00:00,ATOM3S/USDT,2.541,2.541,2.4208,2.4335,1222.40924443,3027.103205082213
1655884800,2022-06-22 08:00:00,ATOM3S/USDT,2.6092,2.6766,2.5373,2.5502,1396.67143571,3651.570938051638
1655881200,2022-06-22 07:00:00,ATOM3S/USDT,2.5438,2.6329,2.5258,2.6158,2975.90317276,7656.395884816148
1655877600,2022-06-22 06:00:00,ATOM3S/USDT,2.4898,2.6329,2.4416,2.5464,2579.6676,6578.30153583
1655874000,2022-06-22 05:00:00,ATOM3S/USDT,2.4894,2.4897,2.4166,2.4818,3084.69179625,7549.325744646625
1655870400,2022-06-22 04:00:00,ATOM3S/USDT,2.5779,2.6011,2.4894,2.5118,943.9641,2406.01941252
1655866800,2022-06-22 03:00:00,ATOM3S/USDT,2.5219,2.6011,2.4686,2.5904,3653.4598,9233.40173562
1655863200,2022-06-22 02:00:00,ATOM3S/USDT,2.5153,2.5956,2.5067,2.5339,2291.53029225,5845.827966305337
1655859600,2022-06-22 01:00:00,ATOM3S/USDT,2.4046,2.5339,2.3319,2.5339,3911.9112,9469.56909608
1655856000,2022-06-22 00:00:00,ATOM3S/USDT,2.2933,2.4985,2.293,2.3822,2370.53897812,5661.922629638668
1655852400,2022-06-21 23:00:00,ATOM3S/USDT,2.3144,2.4107,2.2556,2.3017,2534.50845129,5923.028966527471
1655848800,2022-06-21 22:00:00,ATOM3S/USDT,2.3919,2.4425,2.3075,2.3075,1241.00331703,2934.133827515229
1655845200,2022-06-21 21:00:00,ATOM3S/USDT,2.3995,2.4255,2.3596,2.3886,768.09029176,1830.17492995804
1655841600,2022-06-21 20:00:00,ATOM3S/USDT,2.4293,2.4696,2.3822,2.4092,1488.16437854,3611.593782758042
1655838000,2022-06-21 19:00:00,ATOM3S/USDT,2.3098,2.4439,2.2254,2.4439,5347.20775389,12705.887553899234
1655834400,2022-06-21 18:00:00,ATOM3S/USDT,2.2338,2.3205,2.2274,2.2958,2323.89065591,5288.975172774444
1655830800,2022-06-21 17:00:00,ATOM3S/USDT,2.171,2.2232,2.1365,2.2218,363.66893983,790.673622084124
1655827200,2022-06-21 16:00:00,ATOM3S/USDT,2.1657,2.171,2.1057,2.1453,903.3248,1937.9130604
1655823600,2022-06-21 15:00:00,ATOM3S/USDT,2.1167,2.1955,2.1027,2.1719,2933.16456975,6330.557366868985
1655820000,2022-06-21 14:00:00,ATOM3S/USDT,2.0954,2.1586,2.0457,2.0779,2549.97426787,5397.808972463457
1655816400,2022-06-21 13:00:00,ATOM3S/USDT,2.2898,2.3752,2.08,2.0931,3356.88184586,7508.161136590678
1655812800,2022-06-21 12:00:00,ATOM3S/USDT,2.3377,2.4006,2.247,2.3,3984.43864005,9284.084208289616
1655809200,2022-06-21 11:00:00,ATOM3S/USDT,2.2052,2.3587,2.1656,2.3587,3172.18749126,7137.395538528293
1655805600,2022-06-21 10:00:00,ATOM3S/USDT,2.2239,2.2957,2.2049,2.2185,2599.01981322,5857.51121465252
1655802000,2022-06-21 09:00:00,ATOM3S/USDT,2.1356,2.2439,2.1356,2.2288,2360.84265363,5171.035655592571
1655798400,2022-06-21 08:00:00,ATOM3S/USDT,2.3009,2.3214,2.1324,2.1398,3536.77960224,7778.936687284739
1655794800,2022-06-21 07:00:00,ATOM3S/USDT,2.2303,2.3231,2.1902,2.3166,2438.43854732,5435.035250537508
1655791200,2022-06-21 06:00:00,ATOM3S/USDT,2.2417,2.2796,2.16,2.2139,3513.48951346,7791.466534728836
1655787600,2022-06-21 05:00:00,ATOM3S/USDT,2.3822,2.3822,2.1866,2.2558,3135.0240213,7127.751282527702
1655784000,2022-06-21 04:00:00,ATOM3S/USDT,2.4069,2.5001,2.3607,2.3607,1501.3511,3643.90692291
1655780400,2022-06-21 03:00:00,ATOM3S/USDT,2.5106,2.5368,2.404,2.4241,1451.6808,3609.74828226
1655776800,2022-06-21 02:00:00,ATOM3S/USDT,2.4597,2.5876,2.4505,2.5022,4567.42092204,11655.957531413748
1655773200,2022-06-21 01:00:00,ATOM3S/USDT,2.4208,2.5504,2.3872,2.4654,1174.9119,2918.14069127
1655769600,2022-06-21 00:00:00,ATOM3S/USDT,2.4553,2.583,2.3883,2.4335,2200.1072,5471.57669061
1655766000,2022-06-20 23:00:00,ATOM3S/USDT,2.4856,2.6248,2.3713,2.4425,5211.459414,13098.731661528356
1655762400,2022-06-20 22:00:00,ATOM3S/USDT,2.5959,2.6899,2.4461,2.4818,3728.1052413,9652.898106242854
1655758800,2022-06-20 21:00:00,ATOM3S/USDT,2.4549,2.6412,2.446,2.5728,2700.50242744,6845.93810559672
1655755200,2022-06-20 20:00:00,ATOM3S/USDT,2.587,2.6377,2.4511,2.4577,4555.4719898,11470.51965380808
1655751600,2022-06-20 19:00:00,ATOM3S/USDT,2.5921,2.6596,2.5206,2.583,3540.73830756,9095.99574062291
1655748000,2022-06-20 18:00:00,ATOM3S/USDT,2.6034,2.6692,2.564,2.5779,2128.83302316,5543.517945822028
1655744400,2022-06-20 17:00:00,ATOM3S/USDT,2.4597,2.6076,2.4335,2.6076,5174.91975033,12968.057990326219
1655740800,2022-06-20 16:00:00,ATOM3S/USDT,2.4189,2.5711,2.3877,2.4676,6976.99513633,17421.421662647659
1655737200,2022-06-20 15:00:00,ATOM3S/USDT,2.3338,2.5603,2.2934,2.3998,6053.6901171,14658.058683250824
1655733600,2022-06-20 14:00:00,ATOM3S/USDT,2.5069,2.5069,2.3052,2.3259,2789.87239556,6739.340121806824
1655730000,2022-06-20 13:00:00,ATOM3S/USDT,2.4898,2.565,2.3686,2.5132,3172.92933269,7713.311997907159
1655726400,2022-06-20 12:00:00,ATOM3S/USDT,2.3354,2.5674,2.3354,2.4598,3907.43370971,9631.338466349491
1655722800,2022-06-20 11:00:00,ATOM3S/USDT,2.3041,2.3919,2.2834,2.3259,2215.36087526,5205.7268843395
1655719200,2022-06-20 10:00:00,ATOM3S/USDT,2.5071,2.5118,2.3042,2.3042,3514.57101042,8406.148061543606
1655715600,2022-06-20 09:00:00,ATOM3S/USDT,2.5883,2.5884,2.455,2.4848,8490.93177065,21438.85701750204
1655712000,2022-06-20 08:00:00,ATOM3S/USDT,2.7695,2.783,2.535,2.5883,6251.74917649,16207.76695630045
1655708400,2022-06-20 07:00:00,ATOM3S/USDT,2.7025,2.8565,2.7012,2.7729,3114.43002281,8697.999817716765
1655704800,2022-06-20 06:00:00,ATOM3S/USDT,2.7231,2.8,2.6663,2.7061,2364.21500312,6507.775824149192
1655701200,2022-06-20 05:00:00,ATOM3S/USDT,2.8,2.8214,2.7012,2.7012,2416.46352122,6737.511507862188
1655697600,2022-06-20 04:00:00,ATOM3S/USDT,2.7393,2.8163,2.6825,2.7919,2023.48392547,5612.607964158388
1655694000,2022-06-20 03:00:00,ATOM3S/USDT,2.783,2.7918,2.7071,2.7189,2817.4399246,7764.564679333154
1655690400,2022-06-20 02:00:00,ATOM3S/USDT,2.6836,2.8513,2.6184,2.7646,3208.68022931,8827.734243244204
1655686800,2022-06-20 01:00:00,ATOM3S/USDT,2.651,2.7477,2.6442,2.6883,2713.68330925,7362.996018119775
1655683200,2022-06-20 00:00:00,ATOM3S/USDT,2.5165,2.6876,2.4676,2.6756,4729.66865288,12263.596545184051
1655679600,2022-06-19 23:00:00,ATOM3S/USDT,2.5553,2.6239,2.5022,2.5234,1965.66136336,5079.343194594777
1655676000,2022-06-19 22:00:00,ATOM3S/USDT,2.5398,2.602,2.4614,2.5826,5759.12940364,14574.014924508418
1655672400,2022-06-19 21:00:00,ATOM3S/USDT,2.4818,2.5766,2.4818,2.5375,6315.1410069,16053.955235117936
1655668800,2022-06-19 20:00:00,ATOM3S/USDT,2.9005,2.9005,2.4509,2.478,11370.9691961,29366.656108843646
1655665200,2022-06-19 19:00:00,ATOM3S/USDT,2.7695,2.9304,2.6567,2.8979,7513.34530662,21088.405754023163
1655661600,2022-06-19 18:00:00,ATOM3S/USDT,3.3696,3.3798,2.7745,2.7966,10823.57807347,33143.640478131266
1655658000,2022-06-19 17:00:00,ATOM3S/USDT,3.3266,3.4394,3.2689,3.3784,1725.40451736,5797.044348259877
1655654400,2022-06-19 16:00:00,ATOM3S/USDT,3.2267,3.3583,3.1999,3.358,3968.98765413,13050.381085720379
1655650800,2022-06-19 15:00:00,ATOM3S/USDT,3.4883,3.5873,3.2236,3.2236,9822.66095247,33588.482484018907
1655647200,2022-06-19 14:00:00,ATOM3S/USDT,3.6708,3.7141,3.4883,3.5134,3472.23082616,12416.593407928329
1655643600,2022-06-19 13:00:00,ATOM3S/USDT,3.5658,3.6882,3.4469,3.6882,2147.23412795,7631.535600277138
1655640000,2022-06-19 12:00:00,ATOM3S/USDT,3.4634,3.6757,3.2507,3.5678,4608.33898321,15877.066749110873
1655636400,2022-06-19 11:00:00,ATOM3S/USDT,3.4103,3.5663,3.4062,3.4681,2347.29280702,8187.751006472
1655632800,2022-06-19 10:00:00,ATOM3S/USDT,3.955,3.9711,3.3545,3.4103,7517.17705472,26850.272348169858
1655629200,2022-06-19 09:00:00,ATOM3S/USDT,3.8895,3.9786,3.7578,3.9475,1758.71693373,6795.767263939002
1655625600,2022-06-19 08:00:00,ATOM3S/USDT,4.0778,4.1406,3.8755,3.8811,4311.39877688,17189.54376136796
1655622000,2022-06-19 07:00:00,ATOM3S/USDT,4.1137,4.1314,3.8041,4.0737,3203.37676812,12662.456738902802
1655618400,2022-06-19 06:00:00,ATOM3S/USDT,4.3779,4.4374,3.9255,4.1118,4568.18407055,18779.952524625809
1655614800,2022-06-19 05:00:00,ATOM3S/USDT,4.1943,4.5276,3.9669,4.3445,7636.48347246,32591.513657741272
1655611200,2022-06-19 04:00:00,ATOM3S/USDT,4.364,4.3997,4.1446,4.2145,807.16186111,3425.663243988095
1655607600,2022-06-19 03:00:00,ATOM3S/USDT,4.2571,4.4033,4.0899,4.403,1652.76793857,6942.746515372258
1655604000,2022-06-19 02:00:00,ATOM3S/USDT,4.194,4.4342,4.1631,4.2867,1551.21060204,6726.489696137647
1655600400,2022-06-19 01:00:00,ATOM3S/USDT,4.1734,4.2914,4.047,4.224,2217.80619852,9209.702420058142
1655596800,2022-06-19 00:00:00,ATOM3S/USDT,4.0603,4.1734,3.8846,4.1734,2713.52157708,10903.48988835164
1655593200,2022-06-18 23:00:00,ATOM3S/USDT,4.1114,4.2444,3.8846,4.068,7075.92405733,28630.759966559101
1655589600,2022-06-18 22:00:00,ATOM3S/USDT,4.139,4.1987,3.873,4.1159,3339.80561517,13453.987477187784
1655586000,2022-06-18 21:00:00,ATOM3S/USDT,4.6684,4.6867,3.9239,4.1088,5373.72014438,22928.74177370851
1655582400,2022-06-18 20:00:00,ATOM3S/USDT,4.8468,4.9464,4.5947,4.6741,6651.70754313,31525.583277420369
1655578800,2022-06-18 19:00:00,ATOM3S/USDT,4.4705,4.8905,4.3342,4.8415,5005.23250045,22894.171942075332
1655575200,2022-06-18 18:00:00,ATOM3S/USDT,4.5018,4.5728,4.3218,4.4748,2331.18718624,10373.401313140326
1655571600,2022-06-18 17:00:00,ATOM3S/USDT,4.4847,4.6013,4.3815,4.4617,2142.59632663,9613.138351284785
1655568000,2022-06-18 16:00:00,ATOM3S/USDT,4.4563,4.5374,4.2706,4.5198,3701.64188137,16336.177577273385
1655564400,2022-06-18 15:00:00,ATOM3S/USDT,4.4827,4.556,4.3631,4.4987,2819.54024117,12548.374523148847
1655560800,2022-06-18 14:00:00,ATOM3S/USDT,4.3149,4.556,4.2782,4.5007,2439.95033929,10696.191754177083
1655557200,2022-06-18 13:00:00,ATOM3S/USDT,4.3921,4.3999,4.2841,4.3042,1282.1226054,5584.64441605652
1655553600,2022-06-18 12:00:00,ATOM3S/USDT,4.2862,4.3999,4.2708,4.3431,968.3082,4205.68639026
1655550000,2022-06-18 11:00:00,ATOM3S/USDT,4.2644,4.3089,4.1826,4.3089,655.5317045,2797.47749465045
1655546400,2022-06-18 10:00:00,ATOM3S/USDT,4.3366,4.3366,4.1651,4.2322,866.30055974,3667.265096614994
1655542800,2022-06-18 09:00:00,ATOM3S/USDT,4.4606,4.4917,4.3342,4.3389,1047.21553327,4623.388443644162
1655539200,2022-06-18 08:00:00,ATOM3S/USDT,4.4036,4.5786,4.2571,4.4597,5153.40539473,22784.548586766681
1655535600,2022-06-18 07:00:00,ATOM3S/USDT,4.2644,4.4606,4.1866,4.365,3574.33994543,15573.01268568894
1655532000,2022-06-18 06:00:00,ATOM3S/USDT,3.916,4.3081,3.8486,4.241,5634.38915668,23363.223685496394
1655528400,2022-06-18 05:00:00,ATOM3S/USDT,3.7853,3.9132,3.7782,3.9132,498.78544998,1923.243870165132
1655524800,2022-06-18 04:00:00,ATOM3S/USDT,3.8273,3.8617,3.7694,3.7956,610.9909979,2331.9179912986
1655521200,2022-06-18 03:00:00,ATOM3S/USDT,3.8575,3.8922,3.8041,3.8323,475.0251,1825.01879677
1655517600,2022-06-18 02:00:00,ATOM3S/USDT,3.8809,3.958,3.8575,3.8693,770.33014271,3012.806291784526
1655514000,2022-06-18 01:00:00,ATOM3S/USDT,3.54,3.8809,3.5166,3.877,1757.58689325,6466.138159435324
1655510400,2022-06-18 00:00:00,ATOM3S/USDT,3.6503,3.7,3.4092,3.5425,3223.6437495,11575.464853241015
1655506800,2022-06-17 23:00:00,ATOM3S/USDT,3.5978,3.6503,3.4932,3.6503,1627.94633712,5796.979240028791
1655503200,2022-06-17 22:00:00,ATOM3S/USDT,3.5066,3.7067,3.4743,3.5694,1798.75570761,6494.398659459373
1655499600,2022-06-17 21:00:00,ATOM3S/USDT,3.5198,3.5548,3.4743,3.5231,365.01582814,1285.486412233582
1655496000,2022-06-17 20:00:00,ATOM3S/USDT,3.6308,3.6419,3.4667,3.5231,2421.40219473,8490.167804750277
1655492400,2022-06-17 19:00:00,ATOM3S/USDT,3.6136,3.7287,3.5906,3.6562,949.22619781,3479.138863309995
1655488800,2022-06-17 18:00:00,ATOM3S/USDT,3.5817,3.6274,3.471,3.6274,788.49509143,2805.378191067066
1655485200,2022-06-17 17:00:00,ATOM3S/USDT,3.6371,3.6882,3.4743,3.5941,1716.15620877,6139.809099131174
1655481600,2022-06-17 16:00:00,ATOM3S/USDT,3.4961,3.6626,3.3698,3.6347,2074.67606307,7264.784155583794
1655478000,2022-06-17 15:00:00,ATOM3S/USDT,3.5302,3.5842,3.4327,3.4699,2158.83402897,7575.861415221044
1655474400,2022-06-17 14:00:00,ATOM3S/USDT,3.409,3.6554,3.409,3.5054,1897.32593378,6715.004864927397
1655470800,2022-06-17 13:00:00,ATOM3S/USDT,3.6471,3.7936,3.324,3.4058,3356.53630061,11939.518945872258
1655467200,2022-06-17 12:00:00,ATOM3S/USDT,3.4733,3.6703,3.4095,3.6228,2166.96582804,7707.092096557877
1655463600,2022-06-17 11:00:00,ATOM3S/USDT,3.3086,3.4635,3.2463,3.4576,1981.8536,6622.42441862
1655460000,2022-06-17 10:00:00,ATOM3S/USDT,3.4879,3.5514,3.3086,3.3086,1491.7553,5150.16035422
1655456400,2022-06-17 09:00:00,ATOM3S/USDT,3.4321,3.5797,3.3946,3.4568,3091.64348091,10763.323086084939
1655452800,2022-06-17 08:00:00,ATOM3S/USDT,3.4537,3.4993,3.3086,3.4287,2336.46109229,7937.2415973613
1655449200,2022-06-17 07:00:00,ATOM3S/USDT,3.4568,3.5617,3.3281,3.4569,1686.96375261,5780.984143723892
1655445600,2022-06-17 06:00:00,ATOM3S/USDT,3.5242,3.6991,3.46,3.4681,1584.95416629,5672.213174093477
1655442000,2022-06-17 05:00:00,ATOM3S/USDT,3.6735,3.681,3.4743,3.5242,1742.20399532,6199.356142550718
1655438400,2022-06-17 04:00:00,ATOM3S/USDT,3.8383,3.8617,3.6229,3.67,957.71583018,3581.383102818648
1655434800,2022-06-17 03:00:00,ATOM3S/USDT,3.625,3.8383,3.5547,3.8383,2259.9900319,8283.481374000144
1655431200,2022-06-17 02:00:00,ATOM3S/USDT,3.3786,3.6553,3.3731,3.6215,3035.39301283,10821.259065487922
1655427600,2022-06-17 01:00:00,ATOM3S/USDT,3.7782,3.7782,3.3786,3.3852,3590.74185803,12765.573958357667
1655424000,2022-06-17 00:00:00,ATOM3S/USDT,3.7481,3.9,3.5336,3.7823,4099.20130865,15222.425804766319
1655420400,2022-06-16 23:00:00,ATOM3S/USDT,3.9775,4.0842,3.681,3.7514,6969.99528205,27013.587191596923
1655416800,2022-06-16 22:00:00,ATOM3S/USDT,3.7725,3.9956,3.7582,3.9776,1896.50388149,7342.446611573107
1655413200,2022-06-16 21:00:00,ATOM3S/USDT,3.7287,3.7928,3.6361,3.7928,1887.1797,7018.93034425
1655409600,2022-06-16 20:00:00,ATOM3S/USDT,3.8041,3.8479,3.6917,3.7232,4231.89797568,15837.229094683991
1655406000,2022-06-16 19:00:00,ATOM3S/USDT,3.6704,3.9357,3.6128,3.8118,3482.96516652,13159.72953969682
1655402400,2022-06-16 18:00:00,ATOM3S/USDT,3.7064,3.7381,3.6195,3.681,1447.43170828,5331.662659121468
1655398800,2022-06-16 17:00:00,ATOM3S/USDT,3.5729,3.7431,3.4591,3.7064,4943.66734014,17733.523788277996
1655395200,2022-06-16 16:00:00,ATOM3S/USDT,3.6195,3.7141,3.5054,3.5664,1764.1259,6351.19438965
1655391600,2022-06-16 15:00:00,ATOM3S/USDT,3.6854,3.6854,3.525,3.6218,4249.05498418,15278.630594965837
1655388000,2022-06-16 14:00:00,ATOM3S/USDT,3.7473,3.8356,3.6178,3.7212,4588.14999345,17124.224880299367
1655384400,2022-06-16 13:00:00,ATOM3S/USDT,3.5949,3.7795,3.4764,3.7123,5112.78283462,18402.443368733391
1655380800,2022-06-16 12:00:00,ATOM3S/USDT,3.6156,3.681,3.4639,3.6229,4881.27184585,17517.674147388066
1655377200,2022-06-16 11:00:00,ATOM3S/USDT,3.5123,3.6927,3.471,3.6178,3606.0247891,12900.358269849929
1655373600,2022-06-16 10:00:00,ATOM3S/USDT,3.4868,3.6691,3.4187,3.5055,9355.48954115,33058.379965591947
1655370000,2022-06-16 09:00:00,ATOM3S/USDT,3.1763,3.5482,3.1763,3.5097,10057.28625734,34178.065128816348
1655366400,2022-06-16 08:00:00,ATOM3S/USDT,3.1995,3.3091,3.0821,3.1602,5286.51210324,16871.568533913204
1655362800,2022-06-16 07:00:00,ATOM3S/USDT,3.0918,3.2303,3.0273,3.1934,3706.47471176,11618.09679815057
1655359200,2022-06-16 06:00:00,ATOM3S/USDT,2.9861,3.1271,2.91,3.0858,6267.34282533,18957.764988401858
1655355600,2022-06-16 05:00:00,ATOM3S/USDT,2.8934,2.9947,2.8575,2.9947,3339.57601297,9750.883249018407
1655352000,2022-06-16 04:00:00,ATOM3S/USDT,2.8758,2.9033,2.7646,2.8834,3274.3252611,9297.430636727475
1655348400,2022-06-16 03:00:00,ATOM3S/USDT,2.7515,2.89,2.7515,2.8832,3484.45688136,9804.225729125045
1655344800,2022-06-16 02:00:00,ATOM3S/USDT,2.8019,2.8605,2.7358,2.7571,3150.94834661,8845.217716100477
1655341200,2022-06-16 01:00:00,ATOM3S/USDT,2.7644,2.847,2.6442,2.8038,4277.91428965,11763.066962569424
1655337600,2022-06-16 00:00:00,ATOM3S/USDT,2.6825,2.8366,2.4797,2.7763,12899.92197076,34094.479215950577
1655334000,2022-06-15 23:00:00,ATOM3S/USDT,2.8605,2.8906,2.6835,2.6835,9114.67267553,25293.362108959286
1655330400,2022-06-15 22:00:00,ATOM3S/USDT,2.95,3.0062,2.7072,2.835,8334.09427235,23527.568582089001
1655326800,2022-06-15 21:00:00,ATOM3S/USDT,3.3333,3.3852,2.8575,2.9693,7689.4586459,23683.476804859222
1655323200,2022-06-15 20:00:00,ATOM3S/USDT,3.4879,3.652,3.2262,3.3316,8641.06210749,29860.970389530745
1655319600,2022-06-15 19:00:00,ATOM3S/USDT,3.4906,3.4993,2.9365,3.4811,14280.57136643,46786.166961549826
1655316000,2022-06-15 18:00:00,ATOM3S/USDT,4.2014,4.8313,2.9233,3.481,31465.59877521,121734.956985804979
1655312400,2022-06-15 17:00:00,ATOM3S/USDT,4.7603,4.8747,4.1736,4.1736,7965.62432034,36203.78921507812
1655308800,2022-06-15 16:00:00,ATOM3S/USDT,4.1529,4.8812,4.0589,4.755,5783.228507,26081.040176606989
1655305200,2022-06-15 15:00:00,ATOM3S/USDT,4.4392,4.5375,4.0752,4.1445,14764.0130122,62989.168671152112
1655301600,2022-06-15 14:00:00,ATOM3S/USDT,4.1055,4.5463,3.9946,4.4392,5721.3327946,24743.290486572478
1655298000,2022-06-15 13:00:00,ATOM3S/USDT,4.3217,4.4526,3.9634,4.1333,7066.41714973,29697.735727856198
1655294400,2022-06-15 12:00:00,ATOM3S/USDT,4.3717,4.3945,3.8582,4.3449,6983.0570209,29075.8221429359
1655290800,2022-06-15 11:00:00,ATOM3S/USDT,4.7744,4.8869,4.2619,4.34,6988.10820328,31794.640162248187
1655287200,2022-06-15 10:00:00,ATOM3S/USDT,5.4619,5.5231,4.5629,4.7744,6415.10024692,31576.425774946027
1655283600,2022-06-15 09:00:00,ATOM3S/USDT,5.6638,5.7633,5.3973,5.4619,2841.2585408,15889.536574262368
1655280000,2022-06-15 08:00:00,ATOM3S/USDT,5.0134,5.67,4.9688,5.67,5168.36269695,27759.72415280595
1655276400,2022-06-15 07:00:00,ATOM3S/USDT,4.6408,5.0134,4.5981,5.0134,7023.2892138,32898.865371954244
1655272800,2022-06-15 06:00:00,ATOM3S/USDT,4.8528,4.9436,4.6339,4.6756,1844.12327863,8801.482799769949
1655269200,2022-06-15 05:00:00,ATOM3S/USDT,4.9124,4.9755,4.6162,4.8528,1843.82067313,8884.957433575599
1655265600,2022-06-15 04:00:00,ATOM3S/USDT,4.5467,5.1306,4.538,4.9125,3634.98042653,17732.669342767599
1655262000,2022-06-15 03:00:00,ATOM3S/USDT,4.4789,4.6,4.4393,4.5347,1702.53733133,7715.805245117879
1655258400,2022-06-15 02:00:00,ATOM3S/USDT,4.4979,4.6084,4.4789,4.4789,1055.92871981,4801.397362012709
1655254800,2022-06-15 01:00:00,ATOM3S/USDT,5.0247,5.0499,4.4864,4.5466,2544.15697905,11997.801102784607
1655251200,2022-06-15 00:00:00,ATOM3S/USDT,4.79,5.0249,4.783,5.0249,1993.73072345,9678.23985557073
1655247600,2022-06-14 23:00:00,ATOM3S/USDT,5.0789,5.1397,4.7768,4.79,7364.75061275,36245.742889746456
1655244000,2022-06-14 22:00:00,ATOM3S/USDT,5.268,5.3072,5.0849,5.1169,1319.2064553,6843.788750622994
1655240400,2022-06-14 21:00:00,ATOM3S/USDT,4.9908,5.3416,4.8268,5.2181,2759.69866895,14072.500459466342
1655236800,2022-06-14 20:00:00,ATOM3S/USDT,4.9464,5.2346,4.824,4.9807,3987.56904704,20082.912549105049
1655233200,2022-06-14 19:00:00,ATOM3S/USDT,4.8455,5.0897,4.8207,4.9509,2508.47858885,12404.895296852226
1655229600,2022-06-14 18:00:00,ATOM3S/USDT,4.8754,4.887,4.6407,4.8199,1152.19828867,5512.796062260246
1655226000,2022-06-14 17:00:00,ATOM3S/USDT,4.8099,4.895,4.5781,4.8752,2591.07773065,12353.497295351651
1655222400,2022-06-14 16:00:00,ATOM3S/USDT,4.4517,4.8754,4.4131,4.7953,2059.46154001,9632.732632812578
1655218800,2022-06-14 15:00:00,ATOM3S/USDT,4.5931,4.6292,4.231,4.4563,3279.09933579,14552.011523930744
1655215200,2022-06-14 14:00:00,ATOM3S/USDT,4.4563,4.8475,4.4254,4.5561,3774.33914306,17653.538729473446
1655211600,2022-06-14 13:00:00,ATOM3S/USDT,4.6313,4.7165,4.241,4.4617,2931.96279373,13108.963154167316
1655208000,2022-06-14 12:00:00,ATOM3S/USDT,4.6869,5.0251,4.5176,4.6755,3884.69549948,18405.078254274252
1655204400,2022-06-14 11:00:00,ATOM3S/USDT,4.5733,4.9258,4.5733,4.6524,2551.63791676,12147.645147696561
