Mask,PartNumber,Temperature,Corner,Site,vddio_typ,vddio_typ_unit,dtlg_pad_RPPULLUP,dtlg_pad_RPPULLUP_unit,,filename,
SG802,45-64-249,-40,TYP-ENG,1,1.8,V,40988.435,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_11_37_45.csv,
SG802,45-64-249,-40,TYP-ENG,1,1.95,V,41384.426,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_11_37_45.csv,
SG802,45-64-249,-40,TYP-ENG,1,2.4,V,41391.128,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_11_37_45.csv,
SG802,45-64-249,-40,TYP-ENG,1,2.7,V,41342.774,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_11_37_45.csv,
SG802,45-64-249,-40,TYP-ENG,1,3,V,41566.144,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_11_37_45.csv,
SG802,45-64-249,-40,TYP-ENG,1,3.3,V,41084.469,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_11_37_45.csv,
SG802,45-64-249,-40,TYP-ENG,1,3.6,V,41405.657,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_11_37_45.csv,
SG802,107-236-170,85,SS-ENG,1,1.71,V,40224.867,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_12_45_31.csv,
SG802,107-236-170,85,SS-ENG,1,1.8,V,40233.532,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_12_45_31.csv,
SG802,107-236-170,85,SS-ENG,1,1.95,V,40776.997,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_12_45_31.csv,
SG802,107-236-170,85,SS-ENG,1,2.4,V,40391.959,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_12_45_31.csv,
SG802,107-236-170,85,SS-ENG,1,2.7,V,40752.435,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_12_45_31.csv,
SG802,107-236-170,85,SS-ENG,1,3,V,40638.251,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_12_45_31.csv,
SG802,107-236-170,85,SS-ENG,1,3.3,V,40713.224,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_12_45_31.csv,
SG802,107-236-170,85,SS-ENG,1,3.6,V,40733.672,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_12_45_31.csv,
SG802,107-236-170,125,SS-ENG,1,1.71,V,40457.213,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_15_15_50.csv,
SG802,107-236-170,125,SS-ENG,1,1.8,V,41102.688,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_15_15_50.csv,
SG802,107-236-170,125,SS-ENG,1,1.95,V,40467.102,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_15_15_50.csv,
SG802,107-236-170,125,SS-ENG,1,2.4,V,40726.641,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_15_15_50.csv,
SG802,107-236-170,125,SS-ENG,1,2.7,V,40105.864,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_15_15_50.csv,
SG802,107-236-170,125,SS-ENG,1,3,V,40437.651,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_15_15_50.csv,
SG802,107-236-170,125,SS-ENG,1,3.3,V,40243.514,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_15_15_50.csv,
SG802,107-236-170,125,SS-ENG,1,3.6,V,40412.715,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_15_15_50.csv,
SG802,107-236-170,-40,SS-ENG,1,1.71,V,41506.104,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_16_32_16.csv,
SG802,107-236-170,-40,SS-ENG,1,1.8,V,41654.207,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_16_32_16.csv,
SG802,107-236-170,-40,SS-ENG,1,1.95,V,41708.586,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_16_32_16.csv,
SG802,107-236-170,-40,SS-ENG,1,2.4,V,41391.128,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_16_32_16.csv,
SG802,107-236-170,-40,SS-ENG,1,2.7,V,41634.605,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_16_32_16.csv,
SG802,107-236-170,-40,SS-ENG,1,3,V,41707.225,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_16_32_16.csv,
SG802,107-236-170,-40,SS-ENG,1,3.3,V,41383.208,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_16_32_16.csv,
SG802,107-236-170,-40,SS-ENG,1,3.6,V,41801.813,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_16_32_16.csv,
SG802,107-236-170,-10,SS-ENG,1,1.71,V,41506.104,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_19_02_40.csv,
SG802,107-236-170,-10,SS-ENG,1,1.8,V,41217.581,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_19_02_40.csv,
SG802,107-236-170,-10,SS-ENG,1,1.95,V,41277.49,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_19_02_40.csv,
SG802,107-236-170,-10,SS-ENG,1,2.4,V,41632.157,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_19_02_40.csv,
SG802,107-236-170,-10,SS-ENG,1,2.7,V,41342.774,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_19_02_40.csv,
SG802,107-236-170,-10,SS-ENG,1,3,V,41165.8,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_19_02_40.csv,
SG802,107-236-170,-10,SS-ENG,1,3.3,V,41574.134,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_19_02_40.csv,
SG802,107-236-170,-10,SS-ENG,1,3.6,V,41231.987,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_19_02_40.csv,
SG802,107-236-170,25,SS-ENG,1,1.71,V,40930.051,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_20_41_20.csv,
SG802,107-236-170,25,SS-ENG,1,1.8,V,41217.581,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_20_41_20.csv,
SG802,107-236-170,25,SS-ENG,1,1.95,V,41171.105,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_20_41_20.csv,
SG802,107-236-170,25,SS-ENG,1,2.4,V,40874.815,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_20_41_20.csv,
SG802,107-236-170,25,SS-ENG,1,2.7,V,40808.827,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_20_41_20.csv,
SG802,107-236-170,25,SS-ENG,1,3,V,41286.825,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_20_41_20.csv,
SG802,107-236-170,25,SS-ENG,1,3.3,V,40959.971,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_20_41_20.csv,
SG802,107-236-170,25,SS-ENG,1,3.6,V,41117.015,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_20_41_20.csv,
SG802,54-7-5,-10,SS-ENG,1,1.71,V,40457.213,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_21_55_18.csv,
SG802,54-7-5,-10,SS-ENG,1,1.8,V,40015.168,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_21_55_18.csv,
SG802,54-7-5,-10,SS-ENG,1,1.95,V,40187.141,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_21_55_18.csv,
SG802,54-7-5,-10,SS-ENG,1,2.4,V,40001.599,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_21_55_18.csv,
SG802,54-7-5,-10,SS-ENG,1,2.7,V,40178.718,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_21_55_18.csv,
SG802,54-7-5,-10,SS-ENG,1,3,V,40437.651,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_21_55_18.csv,
SG802,54-7-5,-10,SS-ENG,1,3.3,V,40424.046,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_21_55_18.csv,
SG802,54-7-5,-10,SS-ENG,1,3.6,V,40302.26,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_21_55_18.csv,
SG802,54-7-5,25,SS-ENG,1,1.71,V,40109.692,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_23_24_07.csv,
SG802,54-7-5,25,SS-ENG,1,1.8,V,40343.61,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_23_24_07.csv,
SG802,54-7-5,25,SS-ENG,1,1.95,V,39886.114,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_23_24_07.csv,
SG802,54-7-5,25,SS-ENG,1,2.4,V,40083.152,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_23_24_07.csv,
SG802,54-7-5,25,SS-ENG,1,2.7,V,40233.532,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_23_24_07.csv,
SG802,54-7-5,25,SS-ENG,1,3,V,40305.014,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_23_24_07.csv,
SG802,54-7-5,25,SS-ENG,1,3.3,V,40363.689,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_23_24_07.csv,
SG802,54-7-5,25,SS-ENG,1,3.6,V,40137.705,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_25_23_24_07.csv,
SG802,90-94-15,125,SS-ENG,1,1.71,V,40109.692,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_08_49_05.csv,
SG802,90-94-15,125,SS-ENG,1,1.8,V,40426.565,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_08_49_05.csv,
SG802,90-94-15,125,SS-ENG,1,1.95,V,39886.114,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_08_49_05.csv,
SG802,90-94-15,125,SS-ENG,1,2.4,V,40309.146,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_08_49_05.csv,
SG802,90-94-15,125,SS-ENG,1,2.7,V,40033.274,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_08_49_05.csv,
SG802,90-94-15,125,SS-ENG,1,3,V,40756.19,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_08_49_05.csv,
SG802,90-94-15,125,SS-ENG,1,3.3,V,40484.583,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_08_49_05.csv,
SG802,90-94-15,125,SS-ENG,1,3.6,V,40468.17,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_08_49_05.csv,
SG802,90-94-15,-40,SS-ENG,1,1.71,V,41972.464,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_10_18_22.csv,
SG802,90-94-15,-40,SS-ENG,1,1.8,V,41217.581,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_10_18_22.csv,
SG802,90-94-15,-40,SS-ENG,1,1.95,V,41277.49,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_10_18_22.csv,
SG802,90-94-15,-40,SS-ENG,1,2.4,V,41544.186,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_10_18_22.csv,
SG802,90-94-15,-40,SS-ENG,1,2.7,V,41634.605,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_10_18_22.csv,
SG802,90-94-15,-40,SS-ENG,1,3,V,41707.225,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_10_18_22.csv,
SG802,90-94-15,-40,SS-ENG,1,3.3,V,41383.208,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_10_18_22.csv,
SG802,90-94-15,-40,SS-ENG,1,3.6,V,41742.645,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_10_18_22.csv,
SG802,90-94-15,-10,SS-ENG,1,1.71,V,40457.213,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_12_03_19.csv,
SG802,90-94-15,-10,SS-ENG,1,1.8,V,40233.532,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_12_03_19.csv,
SG802,90-94-15,-10,SS-ENG,1,1.95,V,40986.244,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_12_03_19.csv,
SG802,90-94-15,-10,SS-ENG,1,2.4,V,41045.482,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_12_03_19.csv,
SG802,90-94-15,-10,SS-ENG,1,2.7,V,41188.797,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_12_03_19.csv,
SG802,90-94-15,-10,SS-ENG,1,3,V,41028.351,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_12_03_19.csv,
SG802,90-94-15,-10,SS-ENG,1,3.3,V,40959.971,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_12_03_19.csv,
SG802,90-94-15,-10,SS-ENG,1,3.6,V,41405.657,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_12_03_19.csv,
SG802,147-124-39,85,TYP-ENG,1,1.71,V,39349.185,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_13_52_58.csv,
SG802,147-124-39,85,TYP-ENG,1,1.8,V,39295.375,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_13_52_58.csv,
SG802,147-124-39,85,TYP-ENG,1,1.95,V,39418.602,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_13_52_58.csv,
SG802,147-124-39,85,TYP-ENG,1,2.4,V,39839.485,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_13_52_58.csv,
SG802,147-124-39,85,TYP-ENG,1,2.7,V,39745.524,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_13_52_58.csv,
SG802,147-124-39,85,TYP-ENG,1,3,V,39799.162,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_13_52_58.csv,
SG802,147-124-39,85,TYP-ENG,1,3.3,V,39784.519,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_13_52_58.csv,
SG802,147-124-39,85,TYP-ENG,1,3.6,V,40042.334,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_13_52_58.csv,
SG802,147-124-39,-40,TYP-ENG,1,1.71,V,41140.411,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_15_38_02.csv,
SG802,147-124-39,-40,TYP-ENG,1,1.8,V,40988.435,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_15_38_02.csv,
SG802,147-124-39,-40,TYP-ENG,1,1.95,V,40881.353,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_15_38_02.csv,
SG802,147-124-39,-40,TYP-ENG,1,2.4,V,40558.609,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_15_38_02.csv,
SG802,147-124-39,-40,TYP-ENG,1,2.7,V,40602.816,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_15_38_02.csv,
SG802,147-124-39,-40,TYP-ENG,1,3,V,40504.297,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_15_38_02.csv,
SG802,147-124-39,-40,TYP-ENG,1,3.3,V,40836.225,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_15_38_02.csv,
SG802,147-124-39,-40,TYP-ENG,1,3.6,V,40790.012,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_15_38_02.csv,
SG802,147-124-39,125,TYP-ENG,1,1.71,V,39238.963,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_17_24_35.csv,
SG802,147-124-39,125,TYP-ENG,1,1.8,V,40233.532,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_17_24_35.csv,
SG802,147-124-39,125,TYP-ENG,1,1.95,V,39128.937,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_17_24_35.csv,
SG802,147-124-39,125,TYP-ENG,1,2.4,V,39678.68,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_17_24_35.csv,
SG802,147-124-39,125,TYP-ENG,1,2.7,V,39745.524,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_17_24_35.csv,
SG802,147-124-39,125,TYP-ENG,1,3,V,39670.674,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_17_24_35.csv,
SG802,147-124-39,125,TYP-ENG,1,3.3,V,39682.32,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_17_24_35.csv,
SG802,147-124-39,125,TYP-ENG,1,3.6,V,39466.282,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_17_24_35.csv,
SG802,147-124-39,-10,TYP-ENG,1,1.71,V,39796.335,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_19_14_09.csv,
SG802,147-124-39,-10,TYP-ENG,1,1.8,V,40874.815,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_19_14_09.csv,
SG802,147-124-39,-10,TYP-ENG,1,1.95,V,40776.997,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_19_14_09.csv,
SG802,147-124-39,-10,TYP-ENG,1,2.4,V,39920.377,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_19_14_09.csv,
SG802,147-124-39,-10,TYP-ENG,1,2.7,V,40752.435,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_19_14_09.csv,
SG802,147-124-39,-10,TYP-ENG,1,3,V,40437.651,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_19_14_09.csv,
SG802,147-124-39,-10,TYP-ENG,1,3.3,V,40183.695,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_19_14_09.csv,
SG802,147-124-39,-10,TYP-ENG,1,3.6,V,40302.26,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_19_14_09.csv,
SG802,147-124-39,25,TYP-ENG,1,1.71,V,39683.598,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_21_15_56.csv,
SG802,147-124-39,25,TYP-ENG,1,1.8,V,40233.532,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_21_15_56.csv,
SG802,147-124-39,25,TYP-ENG,1,1.95,V,39886.114,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_10_30_21_15_56.csv,
